host,serial,dataset_name,model_name,freeze_backbone,classifier,adapter,prompt,opt,weight_decay,lr,base_lr,seed,epochs,image_size,batch_size,num_images_train,num_images_val,val_acc_level1,val_acc_level2,val_acc_level3,val_loss,ap_w,train_acc_level1,train_acc_level2,train_acc_level3,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput,cka_avg_test,cka_avg_train,dist_avg_train,dist_avg_test,dist_norm_avg_train,dist_norm_avg_test,l2_norm_avg_train,l2_norm_avg_test,dist_0_train,dist_0_test,dist_11_train,dist_11_test,dist_15_train,dist_15_test,cka_0_train,cka_0_test,cka_11_train,cka_11_test,cka_15_train,cka_15_test,cka_high_mean_train,cka_mid_mean_train,cka_low_mean_train,cka_high_mean_test,cka_mid_mean_test,cka_low_mean_test,dist_intra_0_train,dist_intra_0_test,dist_inter_0_train,dist_inter_0_test,dist_intra_11_train,dist_intra_11_test,dist_inter_11_train,dist_inter_11_test,dist_intra_15_train,dist_intra_15_test,dist_inter_15_train,dist_inter_15_test,dist_intra_avg_train,dist_intra_avg_test,dist_inter_avg_train,dist_inter_avg_test,cka_avg_test_ft,cka_avg_train_ft,dist_avg_train_ft,dist_avg_test_ft,dist_norm_avg_train_ft,dist_norm_avg_test_ft,l2_norm_avg_train_ft,l2_norm_avg_test_ft,dist_0_train_ft,dist_0_test_ft,dist_11_train_ft,dist_11_test_ft,dist_15_train_ft,dist_15_test_ft,cka_0_train_ft,cka_0_test_ft,cka_11_train_ft,cka_11_test_ft,cka_15_train_ft,cka_15_test_ft,cka_high_mean_train_ft,cka_mid_mean_train_ft,cka_low_mean_train_ft,cka_high_mean_test_ft,cka_mid_mean_test_ft,cka_low_mean_test_ft,dist_intra_0_train_ft,dist_intra_0_test_ft,dist_inter_0_train_ft,dist_inter_0_test_ft,dist_intra_11_train_ft,dist_intra_11_test_ft,dist_inter_11_train_ft,dist_inter_11_test_ft,dist_intra_15_train_ft,dist_intra_15_test_ft,dist_inter_15_train_ft,dist_inter_15_test_ft,dist_intra_avg_train_ft,dist_intra_avg_test_ft,dist_inter_avg_train_ft,dist_inter_avg_test_ft,augreg,acc_in1k,cka_last_train,cka_last_test,dist_last_train,dist_last_test,dist_intra_last_train,dist_intra_last_test,dist_inter_last_train,dist_inter_last_test,cka_last_train_ft,cka_last_test_ft,dist_last_train_ft,dist_last_test_ft,dist_intra_last_train_ft,dist_intra_last_test_ft,dist_inter_last_train_ft,dist_inter_last_test_ft
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_mocov3,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,90.8791,94.0894,95.1695,1.0582,92.64626462646264,100.0,100.0,99.985,0.0008,147.5524,5.8496,16.3943,24.8048,24.8048,,0.7471385598182678,0.713915228843689,2.858259439468384,2.8372106552124023,0.6446945667266846,0.6395385265350342,12.959545135498049,12.964272499084473,5.416215896606445,5.32297945022583,1.7169499397277832,1.6688674688339231,3.9936673641204834,3.998210191726685,0.2077035158872604,0.2427360266447067,0.7124735713005066,0.774509072303772,0.6431750655174255,0.6957404017448425,0.8669900894165039,0.8545151352882385,0.6899617910385132,0.8943097591400146,0.8715093731880188,0.7053343057632446,0.020662622526288,0.0198236461728811,0.0222572851926088,0.0216543227434158,0.0293708443641662,0.0279827453196048,0.031367041170597,0.0300262067466974,0.1166557222604751,0.1155054792761802,0.1368298530578613,0.1363755911588668,0.0324486456811428,0.0320160388946533,0.03596131503582,0.0356244333088398,0.6225699186325073,0.5927637815475464,2.6243815422058105,2.5956921577453613,0.6737273335456848,0.6710041761398315,12.898275375366213,12.89604949951172,6.262471675872803,6.151429653167725,1.4301199913024902,1.4147602319717407,2.5494608879089355,2.4573230743408203,0.2129087448120117,0.2305753231048584,0.681221067905426,0.7169150710105896,0.5224769711494446,0.5529516935348511,0.8266412019729614,0.7733546495437622,0.5930916666984558,0.853462815284729,0.80118727684021,0.6198955178260803,0.0320320427417755,0.0306305084377527,0.0344334654510021,0.0334149040281772,0.0194936748594045,0.0191898085176944,0.021458975970745,0.0211674515157938,0.0587993636727333,0.0580340586602687,0.0828409269452095,0.0782141163945198,0.0241028070449829,0.0237865447998046,0.0278372652828693,0.0272799637168645,medium,74.6,0.6431750655174255,0.6957404017448425,3.9936673641204834,3.998210191726685,0.1166557222604751,0.1155054792761802,0.1368298530578613,0.1363755911588668,0.5224769711494446,0.5529516935348511,2.5494608879089355,2.4573230743408203,0.0587993636727333,0.0580340586602687,0.0828409269452095,0.0782141163945198
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_mocov3,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,92.0792,94.7495,95.9496,1.1638,93.5943594359436,100.0,100.0,99.985,0.0005,146.9094,5.8535,16.3943,24.8048,24.8048,,0.7471385598182678,0.713915228843689,2.858259439468384,2.8372106552124023,0.6446945667266846,0.6395385265350342,12.959545135498049,12.964272499084473,5.416215896606445,5.32297945022583,1.7169499397277832,1.6688674688339231,3.9936673641204834,3.998210191726685,0.2077035158872604,0.2427360266447067,0.7124735713005066,0.774509072303772,0.6431750655174255,0.6957404017448425,0.8669900894165039,0.8545151352882385,0.6899617910385132,0.8943097591400146,0.8715093731880188,0.7053343057632446,0.020662622526288,0.0198236461728811,0.0222572851926088,0.0216543227434158,0.0293708443641662,0.0279827453196048,0.031367041170597,0.0300262067466974,0.1166557222604751,0.1155054792761802,0.1368298530578613,0.1363755911588668,0.0324486456811428,0.0320160388946533,0.03596131503582,0.0356244333088398,0.6225699186325073,0.5927637815475464,2.6243815422058105,2.5956921577453613,0.6737273335456848,0.6710041761398315,12.898275375366213,12.89604949951172,6.262471675872803,6.151429653167725,1.4301199913024902,1.4147602319717407,2.5494608879089355,2.4573230743408203,0.2129087448120117,0.2305753231048584,0.681221067905426,0.7169150710105896,0.5224769711494446,0.5529516935348511,0.8266412019729614,0.7733546495437622,0.5930916666984558,0.853462815284729,0.80118727684021,0.6198955178260803,0.0320320427417755,0.0306305084377527,0.0344334654510021,0.0334149040281772,0.0194936748594045,0.0191898085176944,0.021458975970745,0.0211674515157938,0.0587993636727333,0.0580340586602687,0.0828409269452095,0.0782141163945198,0.0241028070449829,0.0237865447998046,0.0278372652828693,0.0272799637168645,medium,74.6,0.6431750655174255,0.6957404017448425,3.9936673641204834,3.998210191726685,0.1166557222604751,0.1155054792761802,0.1368298530578613,0.1363755911588668,0.5224769711494446,0.5529516935348511,2.5494608879089355,2.4573230743408203,0.0587993636727333,0.0580340586602687,0.0828409269452095,0.0782141163945198
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_mocov3,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,92.1392,94.5395,95.7096,1.9356,93.51485148514853,100.0,100.0,99.985,0.0004,148.2026,5.8535,16.3943,24.8048,24.8048,,0.7471385598182678,0.713915228843689,2.858259439468384,2.8372106552124023,0.6446945667266846,0.6395385265350342,12.959545135498049,12.964272499084473,5.416215896606445,5.32297945022583,1.7169499397277832,1.6688674688339231,3.9936673641204834,3.998210191726685,0.2077035158872604,0.2427360266447067,0.7124735713005066,0.774509072303772,0.6431750655174255,0.6957404017448425,0.8669900894165039,0.8545151352882385,0.6899617910385132,0.8943097591400146,0.8715093731880188,0.7053343057632446,0.020662622526288,0.0198236461728811,0.0222572851926088,0.0216543227434158,0.0293708443641662,0.0279827453196048,0.031367041170597,0.0300262067466974,0.1166557222604751,0.1155054792761802,0.1368298530578613,0.1363755911588668,0.0324486456811428,0.0320160388946533,0.03596131503582,0.0356244333088398,0.6225699186325073,0.5927637815475464,2.6243815422058105,2.5956921577453613,0.6737273335456848,0.6710041761398315,12.898275375366213,12.89604949951172,6.262471675872803,6.151429653167725,1.4301199913024902,1.4147602319717407,2.5494608879089355,2.4573230743408203,0.2129087448120117,0.2305753231048584,0.681221067905426,0.7169150710105896,0.5224769711494446,0.5529516935348511,0.8266412019729614,0.7733546495437622,0.5930916666984558,0.853462815284729,0.80118727684021,0.6198955178260803,0.0320320427417755,0.0306305084377527,0.0344334654510021,0.0334149040281772,0.0194936748594045,0.0191898085176944,0.021458975970745,0.0211674515157938,0.0587993636727333,0.0580340586602687,0.0828409269452095,0.0782141163945198,0.0241028070449829,0.0237865447998046,0.0278372652828693,0.0272799637168645,medium,74.6,0.6431750655174255,0.6957404017448425,3.9936673641204834,3.998210191726685,0.1166557222604751,0.1155054792761802,0.1368298530578613,0.1363755911588668,0.5224769711494446,0.5529516935348511,2.5494608879089355,2.4573230743408203,0.0587993636727333,0.0580340586602687,0.0828409269452095,0.0782141163945198
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,86.5287,89.1689,92.3192,2.7516,87.86494034018787,99.6999,99.8199,99.895,0.0292,170.6654,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,88.3888,90.7891,93.2193,2.2606,89.5035657411895,99.7599,99.8499,99.925,0.0196,170.7589,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,90.7291,92.4092,93.9394,1.6493,91.46991622239148,100.0,100.0,100.0,0.0001,170.2476,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,90.8191,92.7993,94.4494,1.6095,92.05670567056706,100.0,100.0,100.0,0.0004,169.461,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,84.9685,88.4188,90.6091,2.3979,87.02220222022203,100.0,100.0,99.985,0.0011,170.0007,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,86.9787,89.1689,91.1791,2.3536,88.37533753375337,100.0,100.0,100.0,0.0005,170.7066,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,86.4086,89.4689,91.8392,1.5685,88.29432943294329,100.0,100.0,100.0,0.0016,161.2139,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,88.9889,91.2691,93.4293,1.4802,90.45304530453043,100.0,100.0,100.0,0.0002,161.503,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_spark,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,87.2187,89.859,92.1092,2.269,88.87638763876387,100.0,100.0,100.0,0.0002,161.1961,4.3984,16.3943,24.8048,24.8048,,0.7526351809501648,0.7333194613456726,2.934133052825928,2.9210214614868164,0.6194378137588501,0.6146627068519592,23.66078186035156,23.660667419433597,3.389859437942505,3.320539951324463,2.132927179336548,2.1320364475250244,6.119941234588623,6.099236488342285,0.2270638346672058,0.258184939622879,0.7941228747367859,0.8101475834846497,0.7144550681114197,0.7459722757339478,0.889123260974884,0.9021636247634888,0.6114038825035095,0.9039819240570068,0.910229504108429,0.6270625591278076,0.0149300508201122,0.0143315605819225,0.0159748326987028,0.0155463488772511,0.0133895650506019,0.0135184153914451,0.0144535219296813,0.0146082509309053,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.0150160109624266,0.01498912461102,0.0164193883538246,0.0164045244455337,0.5663033127784729,0.54179447889328,2.1320858001708984,2.12302303314209,0.622399091720581,0.6208305358886719,23.31200408935547,23.309520721435547,4.165489196777344,4.108554840087891,1.118967890739441,1.1108630895614624,2.390552043914795,2.3384602069854736,0.2856470048427582,0.3042935132980346,0.6243621706962585,0.6459885239601135,0.4606482088565826,0.4802785515785218,0.8194951415061951,0.7264611721038818,0.6944217085838318,0.8375124335289001,0.7517125010490417,0.7157022953033447,0.0277032293379306,0.0269106216728687,0.0292022917419672,0.0287754833698272,0.0036293792072683,0.003593381261453,0.0042032659985125,0.0041828057728707,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825,0.0073574888519942,0.0073198024183511,0.0084566958248615,0.0084160547703504,medium,80.6,0.7144550681114197,0.7459722757339478,6.119941234588623,6.099236488342285,0.0402953624725341,0.0403607860207557,0.0456465370953083,0.0455847717821598,0.4606482088565826,0.4802785515785218,2.390552043914795,2.3384602069854736,0.0052174259908497,0.0053840731270611,0.0096915308386087,0.0092989690601825
