dataset_name,model_name,MSC_train,MSC_test,V_intra_train,V_intra_test,S_inter_train,S_inter_test,clustering_diversity_train,clustering_diversity_test,spectral_diversity_train,spectral_diversity_test,MSC_train_ft,MSC_test_ft,V_intra_train_ft,V_intra_test_ft,S_inter_train_ft,S_inter_test_ft,clustering_diversity_train_ft,clustering_diversity_test_ft,spectral_diversity_train_ft,spectral_diversity_test_ft
aircraft,hiresnet50.in1k_swav,-0.03579624299809531,-0.04982659007062144,0.1587587183846756,0.1552340227762131,0.1780413623210831,0.17668589381835642,0.07307838374732906,0.07563179703878406,0.011132144619925665,0.010112222284078598,0.15616011235620583,0.10435941799537007,0.0800304576971506,0.07800925590397592,0.12052002648994012,0.11253533787990048,0.07222910823985043,0.07453771947064988,0.023126071927925717,0.020655021774318983
aircraft,hiresnet50.in21k_miil,-0.1780717642417682,-0.23092561753564209,0.03922265894121404,0.03593588540608901,0.04425248972708374,0.04115279801863615,0.07301265357905984,0.0760256977201258,0.0005913619668437885,0.0008516951270823209,0.30757918786790395,0.21858796771477584,0.001199289472881524,0.0011713973378308716,0.002559006105631574,0.002247593650801984,0.0705608139690171,0.07382894392033543,0.01480062843228762,0.011277813253537664
aircraft,hiresnet50.tv2_in1k,-0.05036507887951838,-0.06384411060341046,0.05430386335470484,0.052790634937761455,0.0750660121634552,0.074828254521358,0.07130679921207266,0.07425723925576519,0.01099592146392052,0.009987566479534474,0.2068804604828649,0.1552317304953318,0.026627300312229235,0.025978733041317446,0.04740379200563957,0.04394871789459018,0.07096562833867522,0.07400132665094339,0.022226447705179453,0.01752241813349274
aircraft,hiresnet50.tv_in1k,-0.024832276636989736,-0.037005636357348534,0.15728245866965243,0.15027048623651132,0.18665542448303063,0.18261810234123343,0.08066552317040598,0.08096174004192871,0.01086842780932784,0.009871034478803851,0.6437820281122213,0.460775618873153,0.040008771401214255,0.049784084582952165,0.16187803523783711,0.14283720429115623,0.07755951188568377,0.07509990828092243,0.036738256888034254,0.019289626335760333
aircraft,hivit_base_patch16_224.dino,-0.026705798925507868,-0.0304744254056954,0.3029752998084874,0.2942507906699547,0.3618281041744139,0.3576499996331007,0.1553054331374644,0.1368836259608665,0.03936740459922033,0.02939335711347232,0.914244579069779,0.6257738874906493,0.04506016316218247,0.17999017219697763,0.9151151810325132,0.904816192675112,0.20802867922008547,0.1102976502445842,0.06781073444737838,0.031009679789063313
aircraft,hivit_base_patch16_224.in1k_mocov3,-0.033098810309022196,-0.042202505024768175,0.2783643166956935,0.2714445036781462,0.32237729733135045,0.31870820957576196,0.1013816550925926,0.09636836128581412,0.02937682297749397,0.023458112054650888,0.31620294465475796,0.2313942580404455,0.331085542689608,0.35880866937414513,0.7680037368893473,0.7627204315226919,0.16771278490028493,0.1228462395178197,0.06437271995804249,0.03719279554280095
aircraft,hivit_base_patch16_224.mae,-0.052324707901297014,-0.06447432820807635,0.04270088916979635,0.04111387698453193,0.04759485674774726,0.04669552180803344,0.07102196848290598,0.07413576607267645,0.017830923963815738,0.015947868332922836,0.6194692687338795,0.32896563203678875,0.11490867782792302,0.20143290751365692,0.533743094116089,0.5177143212724489,0.1914535478988604,0.1281408324598183,0.06193899750136412,0.03268664419276159
aircraft,hivit_base_patch16_224.orig_in21k,-0.01765139989103174,-0.018847067770437008,0.24927759581677603,0.2455777653012992,0.3396594960839585,0.3393300589243654,0.16032040153133903,0.146486285814116,0.04594144831674221,0.03808675415860782,0.5847666351912237,0.3807373399740104,0.15808567469188772,0.2179168749342093,0.7569465449475018,0.7424002212390279,0.18789368545227916,0.1376217461565339,0.07226361023883025,0.04745333974466384
aircraft,hivit_base_patch16_224_miil.in21k,-0.05314404645865769,-0.08047035217781447,0.11648063051843396,0.11337810780156377,0.13494366200723834,0.13329371338669793,0.07793163506054131,0.07966074860237597,0.021048566135458455,0.018466060172836737,0.6583431097941473,0.4633583346574832,0.12388500713054192,0.1793054079497732,0.6787214384438285,0.66067164160418,0.11804442663817664,0.08630000873515024,0.05624437293945214,0.035173895317803384
aircraft,hivit_base_patch16_clip_224.laion2b,0.03161137836871822,0.03486420666504307,0.2504148064510404,0.24691430257074687,0.3817957887656162,0.3849936550736108,0.1113990718482906,0.1008418501048218,0.03313120077244747,0.029645421407507654,0.908391005060284,0.6624655194726876,0.062070167577778106,0.2096476274838146,0.9129077839853074,0.8992695388243017,0.15659916978276353,0.10055249825296995,0.06732916965698584,0.03774212788111009
aircraft,hivit_base_patch16_siglip_224.v2_webli,-0.06205592735227408,-0.07926540104972662,0.47438812203532016,0.4594950629806205,0.4997685701122661,0.4907248919478353,0.2442985165153134,0.2344104865478686,0.024646614272242937,0.024831681319002832,0.25483665970736624,0.2012964682614451,0.12195570339363124,0.12382035853049368,0.2572843667319684,0.24634156869177665,0.18701867432336175,0.1716306887665968,0.04418142588856891,0.03756321957276302
cars,hideit3_base_patch16_224.fb_in1k,-0.009840978175635428,-0.008947177356769767,0.22652047570389147,0.221483035721975,0.3841661609337308,0.38161011345385726,0.12979822834645668,0.11059287107834705,0.04571005944504825,0.03971217450483766,0.6267762307763846,0.43692533222988694,0.16607072078784002,0.2426089900415754,0.830711389338983,0.8175636476027665,0.20547512941090695,0.11958768929413832,0.05665382152310819,0.024912023788722107
cars,hideit3_base_patch16_224.fb_in22k_ft_in1k,-0.0016949837073793603,-0.0003606253397270451,0.27933895018250965,0.2733143508329998,0.46135794446226863,0.4598379754239008,0.11149387576552933,0.0936760517262084,0.04785032140144838,0.03891525851197974,0.6243597603871076,0.4571779739150197,0.19423197169666903,0.2763401041898954,0.9154309226536476,0.9065486993359544,0.21304726232137647,0.1228963599469824,0.07310783953022143,0.032536144057909645
cars,hideit_base_patch16_224.fb_in1k,0.0057036809604519,0.007728276685136488,0.4019002099828943,0.3963989461024774,0.5687995532905075,0.5665797864721319,0.16647528433945755,0.145601798641581,0.05228367279677253,0.044867389061778944,0.36230999630867256,0.25806103247684264,0.3364868162506574,0.3967799619803628,0.8736810075133642,0.8656174779977295,0.24639449365704288,0.16483396491124302,0.06998762558764361,0.0353454861533705
cars,hiresnet50.a1_in1k,-0.033304165708389205,-0.032741477984360765,0.05153850207146488,0.0505877006992048,0.07590111839886636,0.07554268334234954,0.07055172790901137,0.07048842995870436,0.02954387902392177,0.025890685854450105,-0.03703802754953997,-0.037168590587319354,0.06752149601011402,0.06610117679568418,0.09016171722142056,0.08706924693807573,0.07190251120953631,0.07174291810502431,0.01910326389346536,0.017113628132002692
cars,hiresnet50.fb_ssl_yfcc100m_ft_in1k,-0.021584399141505315,-0.033382256343033906,0.1480757516148005,0.14721988384307078,0.18147392935492815,0.1820789712618914,0.07663751503718286,0.07417876878266551,0.02364487391639882,0.020781471793140684,0.278889472776423,0.21135785855807895,0.07670678655962146,0.08115305302426527,0.159802521475212,0.15277547228514238,0.07533884924540682,0.07116034965533188,0.04267725360205793,0.0298007032464421
cars,hiresnet50.fb_swsl_ig1b_ft_in1k,-0.03105846948048334,-0.02638225534211888,0.07719757109942851,0.07739242472908996,0.10327516188879755,0.10445074649812312,0.07239292842300962,0.07148716223800383,0.024229465595145865,0.021197695107687087,0.2415968290749533,0.19260162734698788,0.06321475097699408,0.06541720040780351,0.12495666734092438,0.11970231366600843,0.072307489884077,0.07078989064785242,0.03736655038642133,0.027619460035884193
cars,hiresnet50.gluon_in1k,-0.04678611586576768,-0.04114054296535696,0.03930840901292425,0.03886046776352163,0.05141348836981857,0.051188859565227146,0.07734323736876639,0.07483292955139373,0.03370950004364562,0.028913490503789885,0.26896038344240464,0.1993753898084426,0.03060947906109436,0.03214653532798601,0.06183800022718855,0.057869351260671206,0.07499367754811898,0.07189739242227491,0.04730021537054242,0.033538118507417426
cars,hiresnet50.in1k_mocov3,-0.04193324134157104,-0.05125497053445422,0.12600149542370578,0.12399667959181918,0.1523082022568489,0.15100134944528326,0.0732165559383202,0.07221919553799953,0.025609181621881923,0.02287344965669844,0.09982102958784073,0.0864161824446266,0.0735786762249997,0.07359219006088498,0.11854372890135367,0.11488994096047704,0.07168976924759406,0.07085146403299351,0.03632030172610846,0.02932427128747342
cars,hiresnet50.in1k_spark,-0.04461932497439728,-0.0671775496565641,0.05404153791162651,0.05386967136647835,0.05965769012852808,0.0598411244015932,0.07041417186132982,0.07044063523317526,0.025530296722500345,0.023821870722467935,0.29632307473568265,0.20077459737594697,0.007951056870303992,0.00866261759379522,0.016542868222340277,0.01570355101234968,0.07037572451881015,0.07041221674772552,0.037426740517766455,0.027014897899731757
cars,hiresnet50.in1k_supcon,-0.015037100711557193,-0.01428843506132474,0.1282997566235916,0.12938011224678814,0.1744773402396242,0.17746926422877532,0.07736716015966755,0.0745448694488805,0.02807154210181687,0.024713611673741115,0.29590660270065233,0.23015711769390093,0.0670157633531241,0.070885279456784,0.1341196745984694,0.12873849070494206,0.07562165080927384,0.07175067910308319,0.043895119375835255,0.032377664945901385
cars,hiresnet50.in1k_swav,-0.040580833994524966,-0.04845510884885963,0.16808755209741014,0.1634638283114093,0.1990493947044346,0.1946400375642736,0.07538754921259841,0.07384076103905882,0.02165028925134441,0.01998332938149808,0.05455365430493228,0.02935153628753104,0.11220618953160327,0.1123664473665966,0.16621135233526277,0.161271661367629,0.07307387357830271,0.07191117108188691,0.011650853123017182,0.011658040717953726
cars,hiresnet50.in21k_miil,-0.18607192445121248,-0.19277797893095008,0.03916740159554085,0.03653465532657773,0.04155384149186509,0.038834541648002145,0.07182561652449693,0.07172279622101776,0.0006850975763610028,0.000944781427582105,0.1566355878371521,0.11572050217058254,0.002015653904746245,0.0019945527328469378,0.003505047537527215,0.0032815253966619632,0.07106692229877515,0.07098236129930745,0.022241051712139387,0.017312664656885086
cars,hiresnet50.tv2_in1k,-0.03628866289997304,-0.027504957615558805,0.06394196768526837,0.06351864071892396,0.08649875021084875,0.08680664139156538,0.07190336559492563,0.07128263525938831,0.03298993232681995,0.02871367314623462,0.08121639264625624,0.055882896847795696,0.04044217249011251,0.04087910600182751,0.06052689106033499,0.0594063629099638,0.07107375738188976,0.07077740373757904,0.039604943421647304,0.03075531589251662
cars,hiresnet50.tv_in1k,-0.00015276297301569284,-0.001668214502369298,0.16245715857653134,0.16028349217147292,0.20830427636070312,0.2068821481127383,0.08460380440726159,0.07994084250118297,0.031424543754322326,0.027560450314056305,0.4715044442267362,0.3261557382846164,0.1086171083808842,0.12855861219103126,0.30474144008294146,0.2853550117635425,0.08640228565179352,0.07433436681682046,0.04898177304371135,0.031008599739935663
cars,hivit_base_patch16_224.dino,-0.015363169605534296,-0.011583541805011666,0.365038860188568,0.36161742792785606,0.43865956045871546,0.4346790947349948,0.1602246008311461,0.1393805937997376,0.05120156634980299,0.041839138974273014,0.7396786854444188,0.45655125782182177,0.10687809112666322,0.21493141101937696,0.8946928455665835,0.8808392373256042,0.2168891486220472,0.12290830425252004,0.06261376156581669,0.03476257689257778
cars,hivit_base_patch16_224.in1k_mocov3,-0.006436600563702722,-0.0038566983077468016,0.3435564197136645,0.3403638580811689,0.4066561676678468,0.40261098540673573,0.11495926290463691,0.10484429946606016,0.03863771967687632,0.034276008803062336,0.2123018228306795,0.16529455044542823,0.37954453229782864,0.4025860771858978,0.725430430786879,0.7200550379537108,0.16739802055993,0.12251932316983556,0.06189632423593617,0.03888721515734991
cars,hivit_base_patch16_224.mae,-0.07168637077694329,-0.07108036540732347,0.06182369694602652,0.06084281776782028,0.06956576669763437,0.06863749901598942,0.07185381124234469,0.07135474917910556,0.016279255937090696,0.01788903914746784,0.33344919231550096,0.23351388017889765,0.25359135951223416,0.2941806055817785,0.6773553929650334,0.6644635074255406,0.1532482593321668,0.10693294262431711,0.05387495243017442,0.03307117470515468
cars,hivit_base_patch16_224.orig_in21k,0.003545873460873635,0.001977983198401275,0.32566593707995817,0.3235710451699377,0.4466741997553737,0.4465907867822614,0.17183740704286965,0.15332395320274295,0.0552491556237063,0.04862773907247675,0.3960414148989863,0.2595246435771352,0.28051193072567654,0.349882479507298,0.781515902403605,0.7706070016698159,0.2741380960192476,0.19724697339979355,0.09066004718695414,0.05249713641152812
cars,hivit_base_patch16_224_miil.in21k,-0.12038399505209552,-0.08846932139939272,0.1581173233221632,0.1591688569680005,0.1755691348757468,0.1766770075530655,0.08348142680081659,0.08049613368570856,0.027759513438843055,0.024300476979641685,0.3925412120857727,0.2614096932751772,0.2707084077353443,0.3316917126335098,0.7378356148935338,0.7250921407674289,0.2663324311023622,0.18890749568044615,0.08232423103856916,0.04319597394378097
cars,hivit_base_patch16_clip_224.laion2b,0.13014333544229284,0.14045493114860186,0.3084187710938997,0.29971751801801855,0.5795362144706099,0.5787594658148201,0.17781240886555846,0.1463363524280911,0.03719421305994349,0.028879839946668612,0.8264687317385974,0.6485096422126622,0.1054763132524812,0.2043604474925146,0.9210464268913432,0.9099932888868024,0.15464831219014288,0.09213785481728826,0.04403667155839014,0.022157110825732903
cars,hivit_base_patch16_siglip_224.v2_webli,-0.02879036867175385,-0.028352547262138445,0.5862378692515435,0.581973991850728,0.6065882194038013,0.6030019034519237,0.34983664151356075,0.3449036266776358,0.03047920141633102,0.031725633396673454,-0.05581616532242937,-0.04887375055917852,0.18569570810762767,0.17883753034574612,0.23471582695833965,0.22276263776134503,0.31599614501312334,0.30542797692981893,0.05107593348645789,0.04954076467683075
cub,hideit3_base_patch16_224.fb_in1k,0.05137249466510064,0.05524369301267443,0.22250684165926005,0.2165573652827937,0.3883332387007225,0.385034842550197,0.14039787435284748,0.11302930627379155,0.056930561539947334,0.04600975485075088,0.6513143668393439,0.40162231323859543,0.16270139687837237,0.2697101041740651,0.8640474252435086,0.8529031397598462,0.23977312325766623,0.14236728345184227,0.06942354687439498,0.028756295422931292
cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,0.10656405926782048,0.10297659906290788,0.1646200319836554,0.1584680174561052,0.36497720275553447,0.3576606394899791,0.12239116636798086,0.09041366279417752,0.05849103154247379,0.04435977028621422,0.8149787484219161,0.5682493133635167,0.05549106033018773,0.11740857740250216,0.7596396401282073,0.7520850382145555,0.13083837365591397,0.07685546173597645,0.053825068003815126,0.02710518524760291
cub,hideit_base_patch16_224.fb_in1k,0.05823770298585869,0.058802299315410096,0.3907276214574656,0.3829318007829529,0.6461941971372472,0.6423078606716474,0.1871484219434488,0.15354464435346785,0.07393226379989296,0.058856422102058326,0.5083030411266103,0.3201904219746253,0.2125450921689611,0.29790541275581284,0.8607610792478191,0.8505163899404775,0.21637607029072084,0.14063958916900093,0.07110036129806203,0.03667609164348016
cub,hiresnet50.a1_in1k,-0.03544204672794914,-0.03403157241033704,0.05133807192347535,0.05038903552817869,0.08137073640053233,0.08129208416745398,0.07113505264336917,0.07074028529681103,0.02516366957977254,0.022622766075553476,0.08196545153009335,0.03051256463896944,0.03645814511045472,0.03504104602538764,0.06303615446761819,0.05542273609784928,0.07239630002986858,0.07177457321069453,0.018662882227731006,0.018596988908209645
cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,-0.033178545171529274,-0.03568249987142054,0.11635555081661177,0.1144250497902979,0.15573857293642138,0.1553407834485541,0.07836418197431302,0.075365893552934,0.02279349380443173,0.020911976735997984,0.31019411873833647,0.16361296113739357,0.06254456253984704,0.06855084390618252,0.1396746790655821,0.1238971956609056,0.0770259296594982,0.072506416428751,0.0315725399601844,0.0249198358301278
cub,hiresnet50.fb_swsl_ig1b_ft_in1k,-0.01233867830471764,-0.0108470012422494,0.07686878128907008,0.07567521781002846,0.11001669443373747,0.10952163621424776,0.07351637171445638,0.07219625630700999,0.02291992747335024,0.02056316851259588,0.533515401137404,0.2719311619238639,0.01679483609571618,0.020205770389803316,0.055894270031390025,0.04340226586412458,0.071403403151135,0.07084998462526035,0.03212081304480952,0.024044088200553433
cub,hiresnet50.gluon_in1k,-0.0377006749668323,-0.04603600080754996,0.03570181250565582,0.03419772420382009,0.05150639009319277,0.05027951791225783,0.0843845672789725,0.07960544995241686,0.02778596443033987,0.024230025299302828,0.3682473875626845,0.1860508154146606,0.02240407679179232,0.0254380105846315,0.059804034618443816,0.04983367998071948,0.08024263552867383,0.07564238636159591,0.03398885706099131,0.027006313163828063
cub,hiresnet50.in1k_mocov3,-0.03176805749098972,-0.0270300881431742,0.12354246256056746,0.11934525220234858,0.17878275185453282,0.17565416389339622,0.07512297453703703,0.07304733792555483,0.02229005234536304,0.01994042663456319,0.07308954835663405,0.0541373905807043,0.09390534815129052,0.093342038910387,0.14333610583851936,0.13982021358912097,0.07365054696833931,0.07192867130826688,0.030742619266753556,0.027456638126910387
cub,hiresnet50.in1k_spark,-0.05975813142332233,-0.06610924660792239,0.05991116704289287,0.05946012846669817,0.07547714319140704,0.07545435795410957,0.0706636891427718,0.07065232944139194,0.023388976812042217,0.021252658995953237,0.3706356999372204,0.15795718726260422,0.0057701016083773855,0.006846591013131512,0.014564245258067708,0.011969556749299056,0.07045367570191159,0.07056514512856424,0.03500873026668384,0.024193895428062797
cub,hiresnet50.in1k_supcon,-0.05077478752387307,-0.06472340827765495,0.09043303355103911,0.08861213935638917,0.1233147113957948,0.12206283597677936,0.07891371714456391,0.07582973093083387,0.026381103542222773,0.02327124291396403,0.7747732689176065,0.4340724267467705,0.011556252563613532,0.019006946597872776,0.09700830675158736,0.06645212419647253,0.07712276919056152,0.07363869025174172,0.03689225963366929,0.02363350774560656
cub,hiresnet50.in1k_swav,-0.055087266192373134,-0.05488219314380176,0.19477252634914352,0.19024980204979852,0.27082402673823064,0.26816960695603476,0.08038847819593786,0.07691886850894203,0.02452757069340316,0.022022189715733893,0.07940928796794879,0.015787146344586653,0.10361282042793934,0.10834115931952767,0.1557832295856316,0.1493444656194973,0.07481845504778972,0.07291827989208503,0.019071633977595197,0.01855199808602805
cub,hiresnet50.in21k_miil,-0.24360259310728716,-0.24302544521128336,0.04827124160388302,0.04780673776143983,0.052956816965500114,0.05251824729350184,0.0763153841845878,0.07558536235006823,0.0012513431169653452,0.0012406080469980344,0.1613637888651056,0.1390640066792673,0.0016085480429677958,0.0016271523514370145,0.0034335874334365255,0.0033498941338827976,0.07178142734468339,0.07155664749874308,0.010628781732051604,0.008506702238714301
cub,hiresnet50.tv2_in1k,-0.03310571068667208,-0.04102340182193614,0.07052334861571381,0.06871281558781263,0.10200071758008948,0.10106596875234022,0.07503546893667862,0.07307791906826833,0.028342266156468343,0.02410952394807732,0.1715632815502374,0.07838898172308156,0.03541453531911887,0.037483882851756786,0.06840190883498842,0.06346636686994174,0.07267865143369176,0.07158856130593264,0.033410460838387085,0.027384447159020456
cub,hiresnet50.tv_in1k,0.013810720834268072,0.016444801293497287,0.17561412923876768,0.17169644158631897,0.24317805505473103,0.2406616788344724,0.09434620482377536,0.08713247919360051,0.02746891626907933,0.024746286549738476,0.7172136656469053,0.4075440985799855,0.025548603207381983,0.04194170911288826,0.15929460325314448,0.12896436564871344,0.08352351217144563,0.07518198585523952,0.04438796507254724,0.026997476406804808
cub,hivit_base_patch16_224.dino,0.05754475088765632,0.056826973221337874,0.44348193298286953,0.4337414036315107,0.6702463509422187,0.6642996657505315,0.2372778524492234,0.1926535304292657,0.07745160605745076,0.06146622992260553,0.8148530904365282,0.4424822903192662,0.07179248377006445,0.2043767952543755,0.8810787645846683,0.8657344687503231,0.2064229888490641,0.1110753395909646,0.06378898991265178,0.03138890196552207
cub,hivit_base_patch16_224.in1k_mocov3,0.02719800575721506,0.02920059002159933,0.3913430214505981,0.382367144165649,0.5529077984175521,0.5472508178494414,0.14579910892074868,0.124075551695037,0.06694007261679591,0.05317741818043775,0.29771256192417533,0.2117291110322466,0.2958027507634991,0.3375059951959516,0.7431503767898163,0.7391298537719196,0.1752865516726404,0.1245920643898585,0.0711165930421549,0.04440268552128648
cub,hivit_base_patch16_224.mae,-0.05443171639818955,-0.04317255476028885,0.06854014278071736,0.06714574061974177,0.0832962472626068,0.08242306283520769,0.07424830744723217,0.07319442199956906,0.03625694846594205,0.03167286193196154,0.5989008699564039,0.3223822505255245,0.1122381412180943,0.1906320670120148,0.6339470513994353,0.6103549649875066,0.1193856406810036,0.08214356789724438,0.05612204386769231,0.035258381412579455
cub,hivit_base_patch16_224.orig_in21k,0.23054974307718148,0.23465724817140832,0.28676506530153767,0.2828300494905473,0.7321573179013051,0.7315581710683511,0.24056650736758264,0.1833041175872058,0.07716695830813446,0.05355151789092319,0.6750405168344226,0.49505651089787306,0.14589864329016963,0.2145500316643855,0.8397282305614013,0.8335169999549983,0.28805910244922345,0.1909916744475568,0.1024342756117544,0.054204083951838296
cub,hivit_base_patch16_224_miil.in21k,-0.02542915431428519,-0.013487405512000108,0.25124483577071716,0.25036443385461893,0.3216812330955856,0.32541190145289145,0.11091354291119077,0.09910431854365676,0.02717634789832604,0.02363427676560678,0.7350121802608655,0.524946558231683,0.0703502859957592,0.11641715765948252,0.6394310874600247,0.628130713259941,0.10572543309438472,0.07425999245852188,0.06430452923193627,0.03495586966420268
cub,hivit_base_patch16_clip_224.laion2b,0.09509212425737382,0.09678244920530964,0.19066922862325467,0.1834866054417,0.3642517057225048,0.35968628882178727,0.1427111335125448,0.123641336876631,0.05012386770231322,0.04157294507646735,0.8707926449015042,0.512943007711841,0.07680786108212469,0.271781041088124,0.9281971584645284,0.9130159322233976,0.17096416392871364,0.10650084018650197,0.06877256363737112,0.04033883663760873
cub,hivit_base_patch16_siglip_224.v2_webli,-0.050184357391315,-0.06414351105046076,0.5164327946818353,0.5093787102337902,0.5498126935376425,0.5441171695018971,0.3640388540422142,0.34468160260899233,0.04909079780928977,0.04414105737383986,0.22428813532778905,0.132942864617161,0.25526950227215733,0.2870386131517434,0.4752173997302169,0.46283495725036583,0.3652740442054958,0.324628836577366,0.06343837936932896,0.05064409507281615
