dataset_name,model_name,MSC_train,MSC_test,V_intra_train,V_intra_test,S_inter_train,S_inter_test,clustering_diversity_train,clustering_diversity_test,spectral_diversity_train,spectral_diversity_test,MSC_train_ft,MSC_test_ft,V_intra_train_ft,V_intra_test_ft,S_inter_train_ft,S_inter_test_ft,clustering_diversity_train_ft,clustering_diversity_test_ft,spectral_diversity_train_ft,spectral_diversity_test_ft
cars,hivit_base_patch16_clip_224.laion2b,0.11927645638651822,0.12649922902093563,0.4661551004933545,0.46159766116742673,0.5324194907849374,0.5322448112681718,0.17781240886555846,0.1463363524280911,0.03719421305994349,0.028879839946668612,0.21488418615466076,0.20479949326004013,0.7015546433481868,0.7011825929849141,0.8321001821404707,0.8221474106311529,0.15464831219014288,0.09213785481728826,0.04403667112817289,0.022157108854679836
cars,hivit_base_patch16_siglip_224.v2_webli,-0.0024212916783825067,-0.002115967454504768,0.60497761398191,0.6025934265438003,0.5421285874824139,0.5412379199992619,0.34983664151356075,0.3449036266776358,0.03047920141633102,0.031725633396673454,0.011843269922915354,0.01537615488951057,0.2277491272925702,0.21526778339072025,0.2149912069496248,0.20265625443674623,0.31599614501312334,0.30542797692981893,0.051075928754068106,0.04954076235098814
cub,hideit3_base_patch16_224.fb_in1k,0.2179181632514076,0.21743153522687925,0.27845071643266134,0.2763954176557764,0.4169190464659435,0.4159818628353259,0.14039787435284748,0.11302930627379155,0.056930561539947334,0.04600975485075088,0.4445302879054282,0.42069851958392585,0.4338638419978988,0.4416108803218831,0.7760289979603163,0.7659174227039149,0.23977312325766623,0.14236728345184227,0.06942354607325728,0.02875629809749869
cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,0.2848572457087132,0.2921797231812132,0.2300525821244534,0.22784765855429084,0.4162024307919275,0.41291722811348536,0.12239116636798086,0.09041366279417752,0.05849103154247379,0.04435977028621422,0.5903350467055041,0.5828899402882679,0.2858599552831735,0.2837568855155636,0.7180681184884996,0.7116581491743086,0.13083837365591397,0.07685546173597645,0.05382506319698894,0.02710517951638707
cub,hideit_base_patch16_224.fb_in1k,0.2104094263205518,0.21235821566448496,0.4672913246181783,0.46497128236604185,0.6775036484641304,0.6781367696911368,0.1871484219434488,0.15354464435346785,0.07393226379989296,0.058856422102058326,0.4545908693691351,0.4020091106354464,0.41249472829257017,0.4422668004617646,0.7860045326283303,0.7786646117982617,0.21637607029072084,0.14063958916900093,0.07110036402193022,0.0366760891872448
cub,hiresnet50.a1_in1k,0.11135120545817272,0.11331256783707327,0.06277380233804536,0.0629980773680761,0.10500003627926476,0.10527771781714682,0.07113505264336917,0.07074028529681103,0.025163669780056963,0.0226227672627339,0.07407303316661204,0.0516914599149704,0.042693170528288873,0.03837619611388582,0.06101122306643971,0.05237180688799186,0.07239630002986858,0.07177457321069453,0.018662883269210017,0.018596989849766533
cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0.06400585773697304,0.06499014674792186,0.1280639593851037,0.1258753307182939,0.15491913512880476,0.15315408808752864,0.07836301523297491,0.075365893552934,0.02279349264278207,0.02091197730911957,0.1963261090688245,0.134889140648887,0.0999234595832289,0.09220934601795468,0.13465223015737882,0.11612686793840007,0.0770259296594982,0.072506416428751,0.031572544206214206,0.024919838491049444
cub,hiresnet50.fb_swsl_ig1b_ft_in1k,0.07385684335598895,0.07498261024556599,0.09252365498678627,0.09126536306560784,0.12089586998198332,0.12003616789494684,0.07351637171445638,0.07219625630700999,0.022919922346068967,0.020563170477584165,0.2479132903007627,0.19567295875406707,0.040213568031895415,0.03402264191459932,0.05744011116270925,0.044685604561039885,0.071403403151135,0.07084998462526035,0.032120811602761666,0.02404409401364379
cub,hiresnet50.gluon_in1k,0.06532708399346819,0.07026629693338847,0.04324913535110213,0.04322367517769492,0.05779149585579573,0.05758959656118144,0.0843845672789725,0.07960544995241686,0.02778596334880398,0.02423002628179697,0.24675008052348452,0.1854851032548,0.04493518474614583,0.040253015567347464,0.07021488952890202,0.055351623790694825,0.08024263552867383,0.07564238636159591,0.03398885906383556,0.027006312754455503
cub,hiresnet50.in1k_mocov3,0.055252628656177145,0.06569469972590897,0.1492984168505024,0.1492315684387047,0.2049447630269844,0.20366068052273317,0.07512297453703703,0.07304733792555483,0.02229005270587501,0.019940427248622036,0.1073744740671706,0.09334285788902576,0.11609605874181685,0.1143379910102179,0.14323498518978314,0.1386205913832668,0.07365054696833931,0.07192867130826688,0.030742615982088987,0.027456642056886967
cub,hiresnet50.in1k_spark,0.014563970876409248,0.021730009665893592,0.06567748863301863,0.06473244323241002,0.07809597543485985,0.07743134492611904,0.0706636891427718,0.07065232944139194,0.02338897749300926,0.021252660920004267,0.25781710470125974,0.1630184153982116,0.010279897644045547,0.00946372818469748,0.014930459392617517,0.011851634130565412,0.07045367570191159,0.07056514512856424,0.03500872890474976,0.024193896410556946
cub,hiresnet50.in1k_supcon,0.08897318013283048,0.08431166756091715,0.10842887628618832,0.10915273335900376,0.15185713175833368,0.15200970133429267,0.07891371714456391,0.07582973093083387,0.02638110654648914,0.023271242873026773,0.42113887997072263,0.35235047017111903,0.057525193223922994,0.04144505595854686,0.1049469754296706,0.07015963784406533,0.07712276919056152,0.07363869025174172,0.036892260394750104,0.0236335083596654
cub,hiresnet50.in1k_swav,0.049432822928591275,0.05457234379214109,0.2247283939768697,0.2198954912732664,0.29934114520836863,0.2951045244169545,0.08038847819593786,0.07691886850894203,0.024527566046804512,0.022022190370729992,0.08918312005448545,0.03725064987379571,0.12414508213115164,0.1269244834979856,0.1440384904852516,0.14071890519693173,0.07481845504778972,0.07291827989208503,0.01907163638100829,0.018551997471969207
cub,hiresnet50.in21k_miil,-0.11761634868307382,-0.10950008763323422,0.05712564110160373,0.054896557935645914,0.05508687196662026,0.052814548776063334,0.0763153841845878,0.07558536235006823,0.001251342115543222,0.001240607228252914,0.2070261194462127,0.20510277887678513,0.002179990743067593,0.0022261711169433832,0.0032539576357112293,0.003173182913551879,0.07178142734468339,0.07155664749874308,0.010628778567557694,0.008506699823416196
cub,hiresnet50.tv2_in1k,0.0944622283846095,0.08511302957243398,0.0869660538346771,0.08583831306904213,0.12332924153418968,0.12152907593106024,0.07503546893667862,0.07307791906826833,0.028342265595671948,0.02410952165559098,0.16929367961520028,0.10248858467056168,0.0499323703596703,0.048537484814515024,0.06982256397453453,0.06267841738029846,0.07267865143369176,0.07158856130593264,0.03341046075827332,0.02738445358616965
cub,hiresnet50.tv_in1k,0.0938597550014664,0.08961442823764615,0.2130215578608944,0.2091777528273483,0.2677915215099414,0.26484020510075595,0.09434620482377536,0.08713247919360051,0.02746891815175292,0.024746289169722865,0.3974858672258262,0.31355856451874625,0.094270065638445,0.08247635814391091,0.1612959537269395,0.12781402456934726,0.08352351217144563,0.07518198585523952,0.04438796395095446,0.026997475342436152
cub,hivit_base_patch16_224.dino,0.13027838910498907,0.1344313469098635,0.5547350395117313,0.5529201743870888,0.7093487943507801,0.7109413536099972,0.2372778524492234,0.1926535304292657,0.07745160605745076,0.06146622992260553,0.5219751562547938,0.45726661956075065,0.3976165973843644,0.4281377928929278,0.8431958134246995,0.8248922781175007,0.2064229888490641,0.1110753395909646,0.06378898654787345,0.0313888987451246
cub,hivit_base_patch16_224.in1k_mocov3,0.0989307278048983,0.10314299286823651,0.4617490158953138,0.4594050517918991,0.5720115055242436,0.5717017467123964,0.14579910892074868,0.124075551695037,0.06694007261679591,0.05317741818043775,0.3104221714567411,0.2760935173521653,0.4714880153810944,0.4897662627410784,0.7053896667288005,0.7032308652799723,0.1752865516726404,0.1245920643898585,0.07111658908987557,0.044402689123765014
