serial,setting,dataset_name,method,n_cluster_ratio,extractor_layer,model_name_extractor,acc_mean,acc_std,acc_max,lr_acc_max,acc_min,ada_ratio,cva,acc_mean_std_latex,acc_mean_std
70,,all,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_small_patch16_224.fb_in1k,84.3951,14.8856,92.01920192,0.01,44.94449445,17.637931883340116,-44.480274702693634,84.3951\pm{14.8856},84.3951+-14.8856
70,,all,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_base_patch16_224.fb_in1k,77.1857,27.2379,91.89918992,0.01,7.620762076,35.28880147976718,-81.36085697759346,77.1857\pm{27.2379},77.1857+-27.2379
70,,all,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_large_patch16_224.fb_in1k,79.3279,26.9977,91.83918392,0.01,4.290429043,34.03296946529327,-80.6526237423655,79.3279\pm{26.9977},79.3279+-26.9977
70,,all,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_huge_patch16_224.fb_in1k,89.0002,2.1881,92.31923192,0.01,86.28862886,2.4585688875896543,-6.5398043056548305,89.0002\pm{2.1881},89.0002+-2.1881
70,,aircraft_pl,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_small_patch16_224.fb_in1k,84.3951,14.8856,92.01920192,0.01,44.94449445,17.637931883340116,-44.480274702693634,84.3951\pm{14.8856},84.3951+-14.8856
70,,aircraft_pl,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_base_patch16_224.fb_in1k,77.1857,27.2379,91.89918992,0.01,7.620762076,35.28880147976718,-81.36085697759346,77.1857\pm{27.2379},77.1857+-27.2379
70,,aircraft_pl,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_large_patch16_224.fb_in1k,79.3279,26.9977,91.83918392,0.01,4.290429043,34.03296946529327,-80.6526237423655,79.3279\pm{26.9977},79.3279+-26.9977
70,,aircraft_pl,hideit3_base_patch16_224.fb_in1k,50.0,-1,hideit3_huge_patch16_224.fb_in1k,89.0002,2.1881,92.31923192,0.01,86.28862886,2.4585688875896543,-6.5398043056548305,89.0002\pm{2.1881},89.0002+-2.1881
