serial,setting,dataset_name,method,augreg,acc_in1k,acc_2,acc_2_std,acc_2_max,acc_2_min,last_acc,acc_2_combined,cka_avg_test,cka_avg_train,MSC_train,MSC_train_ft,MSC_test,MSC_test_ft,V_intra_train,V_intra_train_ft,V_intra_test,V_intra_test_ft,S_inter_train,S_inter_train_ft,S_inter_test,S_inter_test_ft,clustering_diversity_train,clustering_diversity_train_ft,clustering_diversity_test,clustering_diversity_test_ft,spectral_diversity_train,spectral_diversity_train_ft,spectral_diversity_test,spectral_diversity_test_ft,dist_avg_train,dist_avg_test,dist_norm_avg_train,dist_norm_avg_test,l2_norm_avg_train,l2_norm_avg_test,cka_0_train,cka_0_test,cka_11_train,cka_11_test,cka_15_train,cka_15_test,cka_avg_test_ft,cka_avg_train_ft,dist_avg_train_ft,dist_avg_test_ft,dist_norm_avg_train_ft,dist_norm_avg_test_ft,l2_norm_avg_train_ft,l2_norm_avg_test_ft,cka_0_train_ft,cka_0_test_ft,cka_11_train_ft,cka_11_test_ft,cka_15_train_ft,cka_15_test_ft,cka_high_mean_train,cka_mid_mean_train,cka_low_mean_train,cka_high_mean_test,cka_mid_mean_test,cka_low_mean_test,cka_high_mean_train_ft,cka_mid_mean_train_ft,cka_low_mean_train_ft,cka_high_mean_test_ft,cka_mid_mean_test_ft,cka_low_mean_test_ft,cis_spectral_train,cis_spectral_test,cis_clustering_train,cis_clustering_test,cis_spectral_train_ft,cis_spectral_test_ft,cis_clustering_train_ft,cis_clustering_test_ft,cka_last_combined_train,cka_last_combined_test,cka_last_combined_train_ft,cka_last_combined_test_ft,MSC_train_combined,MSC_test_combined,V_intra_train_combined,V_intra_test_combined,S_inter_train_combined,S_inter_test_combined,clustering_diversity_train_combined,clustering_diversity_test_combined,spectral_diversity_train_combined,spectral_diversity_test_combined,cka_avg_test_combined,cka_avg_train_combined,dist_avg_train_combined,dist_avg_test_combined,dist_norm_avg_train_combined,dist_norm_avg_test_combined,l2_norm_avg_train_combined,l2_norm_avg_test_combined,cka_0_train_combined,cka_0_test_combined,cka_11_train_combined,cka_11_test_combined,cka_15_train_combined,cka_15_test_combined,cka_high_mean_train_combined,cka_mid_mean_train_combined,cka_low_mean_train_combined,cka_high_mean_test_combined,cka_mid_mean_test_combined,cka_low_mean_test_combined,cis_spectral_train_combined,cis_spectral_test_combined,cis_clustering_train_combined,cis_clustering_test_combined,cka_last_combined_train_combined,cka_last_combined_test_combined,acc_2_logit,acc_2_max_logit,acc_2_std_logit,acc_2_mean_std_latex,acc_2_mean_std
23,,cub,hiresnet50.tv2_in1k,strong,80.85,94.5,1.09,96.0131,92.2333,94.5288,96.0131,,0.51449054479599,0.0857378063013695,0.2801183668915425,0.0871220057671117,0.2566705681746793,0.2482163335287004,0.6477438619452173,0.2399773855701563,0.6573700780869934,0.3032762780148261,0.8813196240134418,0.2974181846523033,0.8746380534256434,0.0750354689366786,0.0726786514336917,0.0730779190682683,0.0715885613059326,0.0283422655956719,0.0334104607582733,0.0241095216965282,0.0273844535861696,7.653226852416992,7.654030799865723,0.4886402785778045,0.490544319152832,15.224348068237305,15.22975730895996,0.0986411422491073,,0.5708572268486023,,0.507229208946228,,,0.6112148761749268,8.976702690124512,8.947017669677734,0.3718690574169159,0.3745794892311096,15.722357749938965,15.709991455078123,0.350281149148941,,0.5812022089958191,,0.3301301002502441,,0.7955637574195862,0.7291585803031921,0.5252943634986877,,,,0.7308782935142517,0.9720118641853333,0.733967125415802,,,,2.2914721734100727,1.949254829164305,6.066617663530464,5.908349756669492,2.7012357523063963,2.214033072441812,5.876068968413974,5.78793518158465,0.507229208946228,,0.3301301002502441,,0.2801183668915425,0.2566705681746793,0.6477438619452173,0.6573700780869934,0.8813196240134418,0.8746380534256434,0.0726786514336917,0.0715885613059326,0.0334104607582733,0.0273844535861696,,0.6112148761749268,8.976702690124512,8.947017669677734,0.3718690574169159,0.3745794892311096,15.722357749938965,15.709991455078123,0.350281149148941,,0.5812022089958191,,0.3301301002502441,,0.7308782935142517,0.9720118641853333,0.733967125415802,,,,2.7012357523063963,2.214033072441812,5.876068968413974,5.78793518158465,0.3301301002502441,,2.843417001940491,3.181470653921829,-4.511654873119139,94.5\pm{1.09},94.5+-1.09
23,,cub,hiresnet50.gluon_in1k,medium,77.58,93.09,2.08,94.7532,87.5043,92.8892,94.7532,,0.4960079789161682,0.0849060545951613,0.3038885610520706,0.0978905734760309,0.2703315583172486,0.4456110671137716,0.6253782520297038,0.4374581041777707,0.6412549171257155,0.577181883399702,0.8777841670300409,0.5686964119682154,0.8695706478057549,0.0843845672789725,0.0802426355286738,0.0796054499524168,0.0756423863615959,0.0277859633488039,0.0339888590638355,0.0242300262817969,0.0270063127544555,4.455883502960205,4.452023506164551,0.4751022160053253,0.476489245891571,6.738461494445801,6.741425514221191,0.1236007958650589,,0.5642549991607666,,0.3334203958511352,,,0.5617667436599731,4.634438514709473,4.6120195388793945,0.4371078014373779,0.4420502781867981,6.666808128356934,6.65560245513916,0.2701151072978973,,0.6381903886795044,,0.3485572934150696,,0.7190124988555908,0.7287582159042358,0.5983555316925049,,,,0.7169139385223389,0.7966760993003845,0.6835574507713318,,,,2.1556350366002066,1.8797654389418035,6.546554729502687,6.175790807308496,2.636855686172358,2.0951497434906576,6.225223664314513,5.86833633393261,0.3334203958511352,,0.3485572934150696,,0.3038885610520706,0.2703315583172486,0.6253782520297038,0.6412549171257155,0.8777841670300409,0.8695706478057549,0.0802426355286738,0.0756423863615959,0.0339888590638355,0.0270063127544555,,0.5617667436599731,4.634438514709473,4.6120195388793945,0.4371078014373779,0.4420502781867981,6.666808128356934,6.65560245513916,0.2701151072978973,,0.6381903886795044,,0.3485572934150696,,0.7169139385223389,0.7966760993003845,0.6835574507713318,,,,2.636855686172358,2.0951497434906576,6.225223664314513,5.86833633393261,0.3485572934150696,,2.6007712577172835,2.8936572495204564,-3.851044172100128,93.09\pm{2.08},93.09+-2.08
23,,cub,hiresnet50.a1_in1k,strong,80.38,93.62,2.25,95.6507,88.8505,95.271,95.6507,,0.5058198571205139,0.0839401664957779,0.1694235193756171,0.0723400424552754,0.1341228169741331,0.0589714040006814,0.1642994246125532,0.0581721850063762,0.1562256482688666,0.0728144738736441,0.2114800332779447,0.0730875062544342,0.1956775033964251,0.0711350526433691,0.0723963000298685,0.070740285296811,0.0717745732106945,0.0251636697800569,0.01866288326921,0.0226227671808593,0.0185969898497665,8.532547950744629,8.534178733825684,0.4887108206748962,0.4897697269916534,21.564807891845703,21.57492446899414,0.1210121884942054,,0.5714922547340393,,0.4717721045017242,,,0.4860639572143554,10.547094345092772,10.48106575012207,0.3702263236045837,0.3754989504814148,22.221454620361328,22.197418212890625,0.1662976145744323,,0.5658647418022156,,0.364117681980133,,0.7981023788452148,0.7728598117828369,0.5342909097671509,,,,0.7315185070037842,0.8289947509765625,0.5269128680229187,,,,2.0226557769209736,1.8184180259974705,5.717835531474008,5.686104132157668,1.5001225571790997,1.4948260441242314,5.819214596400829,5.769240194675623,0.4717721045017242,,0.364117681980133,,0.1694235193756171,0.1341228169741331,0.1642994246125532,0.1562256482688666,0.2114800332779447,0.1956775033964251,0.0723963000298685,0.0717745732106945,0.01866288326921,0.0185969898497665,,0.4860639572143554,10.547094345092772,10.48106575012207,0.3702263236045837,0.3754989504814148,22.221454620361328,22.197418212890625,0.1662976145744323,,0.5658647418022156,,0.364117681980133,,0.7315185070037842,0.8289947509765625,0.5269128680229187,,,,1.5001225571790997,1.4948260441242314,5.819214596400829,5.769240194675623,0.364117681980133,,2.6868178548891573,3.0906881015962027,-3.77014866514114,93.62\pm{2.25},93.62+-2.25
23,,cub,hiresnet50.in21k_miil,strong,82.0,96.06,1.53,97.4284,92.8374,96.5827,97.4284,,0.8424276113510132,-0.0362548240749164,0.3004996178884597,-0.0331632913396812,0.2728602257397898,0.3684225669896312,0.6335305086255866,0.3632579092299642,0.6534224241586626,0.3614995092861711,0.8952593417113303,0.35463289491987,0.891882269121876,0.0763153841845878,0.0717814273446833,0.0755853623500682,0.071556647498743,0.0012513421155432,0.0106287785675576,0.0012406073101274,0.0085066998234161,40.109901428222656,40.16549301147461,0.2363688349723816,0.2344667911529541,42.75633239746094,42.71310043334961,0.4639659821987152,,0.8555330038070679,,0.8862246870994568,,,0.5297826528549194,6.412893295288086,6.406612396240234,0.3565142750740051,0.3572216331958771,13.155920028686523,13.161103248596191,0.1063039749860763,,0.6369408965110779,,0.5265806317329407,,0.9458057880401612,0.9286330938339232,0.8048760294914246,,,,0.9139320850372314,0.7980635762214661,0.5814669132232666,,,,0.1026100534745424,0.1017297994304468,6.2578615031361995,6.197999712705593,0.8715598425397232,0.6975493855201202,5.886077042264031,5.867645094896926,0.8862246870994568,,0.5265806317329407,,0.3004996178884597,0.2728602257397898,0.6335305086255866,0.6534224241586626,0.8952593417113303,0.891882269121876,0.0717814273446833,0.071556647498743,0.0106287785675576,0.0085066998234161,,0.5297826528549194,6.412893295288086,6.406612396240234,0.3565142750740051,0.3572216331958771,13.155920028686523,13.161103248596191,0.1063039749860763,,0.6369408965110779,,0.5265806317329407,,0.9139320850372314,0.7980635762214661,0.5814669132232666,,,,0.8715598425397232,0.6975493855201202,5.886077042264031,5.867645094896926,0.5265806317329407,,3.195090355545197,3.6345894759704116,-4.164197443934693,96.06\pm{1.53},96.06+-1.53
23,,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,weak,81.18,92.65,3.64,95.6334,83.5002,92.8202,95.6334,,0.615320086479187,0.0797266235500429,0.3464789290141892,0.0924433853348682,0.3368594614335414,0.3538844908979104,0.6033404752820206,0.3497526649389906,0.58858136003565,0.4452503825476719,0.9017511631918396,0.4433010781776297,0.8855890379426296,0.0735163717144563,0.071403403151135,0.0721962563070099,0.0708499846252603,0.0229199223460689,0.0321208116027616,0.0205631703138351,0.0240440940136437,6.876345634460449,6.882617950439453,0.4557400345802307,0.4563837051391601,13.262001991271973,13.271493911743164,0.1287779510021209,,0.7150962948799133,,0.4867563545703888,,,0.5853206515312195,7.3210296630859375,7.301039695739746,0.427760511636734,0.4299294948577881,13.325105667114258,13.320350646972656,0.1655183285474777,,0.6767977476119995,,0.2234326750040054,,0.8308150768280029,0.9098846316337584,0.628173828125,,,,0.7214086055755615,0.8877342939376831,0.6861180067062378,,,,1.8606392960538736,1.6693181660771335,5.9680590557795625,5.860892087003064,2.6075674859121865,1.9518995520275957,5.79652826780914,5.751601751878632,0.4867563545703888,,0.2234326750040054,,0.3464789290141892,0.3368594614335414,0.6033404752820206,0.58858136003565,0.9017511631918396,0.8855890379426296,0.071403403151135,0.0708499846252603,0.0321208116027616,0.0240440940136437,,0.5853206515312195,7.3210296630859375,7.301039695739746,0.427760511636734,0.4299294948577881,13.325105667114258,13.320350646972656,0.1655183285474777,,0.6767977476119995,,0.2234326750040054,,0.7214086055755615,0.8877342939376831,0.6861180067062378,,,,2.6075674859121865,1.9518995520275957,5.79652826780914,5.751601751878632,0.2234326750040054,,2.5342754964345353,3.086537457179091,-3.2767170344052827,92.65\pm{3.64},92.65+-3.64
23,,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,weak,79.22,92.87,3.61,95.6162,83.224,93.8212,95.6162,,0.6152352094650269,0.0838123565855717,0.2966193150374217,0.0997036812882274,0.2465821053510753,0.3582395348925053,0.6252538295567175,0.3526728777609972,0.6522300262654639,0.4646485372632944,0.8754011616650368,0.463187366783894,0.8634097227241754,0.0783630152329749,0.0770259296594982,0.075365893552934,0.072506416428751,0.022793492642782,0.0315725442062142,0.0209119773091195,0.0249198384910494,5.76830005645752,5.772286415100098,0.4451693296432495,0.445819616317749,10.112000465393066,10.118097305297852,0.1308316886425018,,0.7330506443977356,,0.4449809193611145,,,0.5512218475341797,6.219043731689453,6.199916839599609,0.4299744665622711,0.4336928427219391,10.235506057739258,10.22865390777588,0.2268613427877426,,0.5870152711868286,,0.35636767745018,,0.759108304977417,0.9488833546638488,0.6099468469619751,,,,0.7007893919944763,0.839079737663269,0.6317981481552124,,,,1.80570048716119,1.6566468424284466,6.207918066756271,5.97048608726343,2.501176952016289,1.9741496052609333,6.101994147625447,5.743958309485654,0.4449809193611145,,0.35636767745018,,0.2966193150374217,0.2465821053510753,0.6252538295567175,0.6522300262654639,0.8754011616650368,0.8634097227241754,0.0770259296594982,0.072506416428751,0.0315725442062142,0.0249198384910494,,0.5512218475341797,6.219043731689453,6.199916839599609,0.4299744665622711,0.4336928427219391,10.235506057739258,10.22865390777588,0.2268613427877426,,0.5870152711868286,,0.35636767745018,,0.7007893919944763,0.839079737663269,0.6317981481552124,,,,2.501176952016289,1.9741496052609333,6.101994147625447,5.743958309485654,0.35636767745018,,2.566922656277688,3.082426333601131,-3.283476555211175,92.87\pm{3.61},92.87+-3.61
23,,cub,hiresnet50.in1k_mocov3,medium,74.6,94.91,1.18,95.8405,92.1816,95.1847,95.8405,,0.5043412446975708,0.0432413223963249,0.2798829320353754,0.047090866089593,0.2315067392654344,0.1150424482689466,0.6173846091812105,0.114731814769132,0.6530567600421858,0.1353886035190387,0.861640221083504,0.1348507674261354,0.8574469051029793,0.075122974537037,0.0736505469683393,0.0730473379255548,0.0719286713082668,0.022290052705875,0.0307426159820889,0.019940427412371,0.0274566420568869,7.567941665649414,7.569047927856445,0.4909367263317108,0.494196891784668,14.259437561035156,14.269515991210938,0.0992147251963615,,0.5217573046684265,,0.4295829236507416,,,0.5278930068016052,7.949034214019775,7.938769817352295,0.4527581632137298,0.4567896127700805,14.187296867370604,14.18770980834961,0.2016915827989578,,0.5612033605575562,,0.374570220708847,,0.7580961585044861,0.7092553973197937,0.6027564406394958,,,,0.7756848931312561,0.7696503400802612,0.6039093136787415,,,,1.6628379318582747,1.4875558849628763,5.60417390046296,5.449331409246388,2.2933991522638317,2.048265497443763,5.494330803838111,5.3658788795967025,0.4295829236507416,,0.374570220708847,,0.2798829320353754,0.2315067392654344,0.6173846091812105,0.6530567600421858,0.861640221083504,0.8574469051029793,0.0736505469683393,0.0719286713082668,0.0307426159820889,0.0274566420568869,,0.5278930068016052,7.949034214019775,7.938769817352295,0.4527581632137298,0.4567896127700805,14.187296867370604,14.18770980834961,0.2016915827989578,,0.5612033605575562,,0.374570220708847,,0.7756848931312561,0.7696503400802612,0.6039093136787415,,,,2.2933991522638317,2.048265497443763,5.494330803838111,5.3658788795967025,0.374570220708847,,2.9253490646619156,3.1372904766401075,-4.429393048024185,94.91\pm{1.18},94.91+-1.18
23,,cub,hiresnet50.in1k_supcon,strong,79.1,92.76,3.35,95.34,84.8464,94.2527,95.34,,0.6508970856666565,0.0823006748794453,0.3468288303279184,0.0854355480658728,0.3451010255575888,0.0069691514258894,0.5968102721439358,0.0068813197513151,0.5707874933583645,0.0100908623740821,0.9025919918825184,0.0100675651813675,0.8846893146537139,0.0789137171445639,0.0771227691905615,0.0758297309308338,0.0736386902517417,0.0263811065464891,0.0368922603947501,0.0232712428730267,0.0236335083596654,0.5897351503372192,0.5896679759025574,0.5000882148742676,0.5012931823730469,0.9677873253822328,0.9682920575141908,0.3106330037117004,,0.7039279341697693,,0.5360440611839294,,,0.5998238325119019,0.6892011165618896,0.6860314607620239,0.444636344909668,0.446698397397995,1.0527195930480957,1.0516033172607422,0.2943566739559173,,0.6720524430274963,,0.1265097707509994,,0.8251947164535522,0.8924137353897095,0.6900721192359924,,,,0.6899478435516357,0.9015294909477234,0.6995474100112915,,,,2.0867455278272877,1.840755311256412,6.242075026135004,5.9981317166289525,2.9181777972247325,1.869410511249533,6.100411042973414,5.8248203989127685,0.5360440611839294,,0.1265097707509994,,0.3468288303279184,0.3451010255575888,0.5968102721439358,0.5707874933583645,0.9025919918825184,0.8846893146537139,0.0771227691905615,0.0736386902517417,0.0368922603947501,0.0236335083596654,,0.5998238325119019,0.6892011165618896,0.6860314607620239,0.444636344909668,0.446698397397995,1.0527195930480957,1.0516033172607422,0.2943566739559173,,0.6720524430274963,,0.1265097707509994,,0.6899478435516357,0.9015294909477234,0.6995474100112915,,,,2.9181777972247325,1.869410511249533,6.100411042973414,5.8248203989127685,0.1265097707509994,,2.550357081068283,3.018434001639126,-3.3609261821621637,92.76\pm{3.35},92.76+-3.35
23,,cub,hiresnet50.in1k_swav,strong,75.3,95.06,1.0,96.0476,92.5785,95.5816,96.0476,,0.5154157876968384,0.0528772423785036,0.2104767557080529,0.0539323803318079,0.1468291472760746,0.1105288333069772,0.1630352599056614,0.1089952207355014,0.1570100979047246,0.1280198146344078,0.2201279317337395,0.1262650617452165,0.1987010239834407,0.0803884781959378,0.0748184550477897,0.076918868508942,0.072918279892085,0.0245275660468045,0.0190716363810082,0.0220221903707299,0.0185519974719692,4.723806381225586,4.721884727478027,0.4927111566066742,0.4947493076324463,8.912744522094727,8.919600486755371,0.278894305229187,,0.5652064085006714,,0.4332580268383026,,,0.7332929968833923,5.448622703552246,5.4198317527771,0.3418161571025848,0.3409925699234009,9.250865936279297,9.240979194641112,0.1740060001611709,,0.8210436701774597,,0.8020855188369751,,0.729594349861145,0.7638131976127625,0.5904066562652588,,,,0.9965892434120178,0.954850435256958,0.6628861427307129,,,,1.8469257233243788,1.6582709349159612,6.0532524081541155,5.791990798723332,1.4360942194899173,1.3969654096392807,5.633829665098564,5.490746475874,0.4332580268383026,,0.8020855188369751,,0.2104767557080529,0.1468291472760746,0.1630352599056614,0.1570100979047246,0.2201279317337395,0.1987010239834407,0.0748184550477897,0.072918279892085,0.0190716363810082,0.0185519974719692,,0.7332929968833923,5.448622703552246,5.4198317527771,0.3418161571025848,0.3409925699234009,9.250865936279297,9.240979194641112,0.1740060001611709,,0.8210436701774597,,0.8020855188369751,,0.9965892434120178,0.954850435256958,0.6628861427307129,,,,1.4360942194899173,1.3969654096392807,5.633829665098564,5.490746475874,0.8020855188369751,,2.9561276387273767,3.19052091257777,-4.590167143479188,95.06\pm{1.0},95.06+-1.0
23,,cub,hiresnet50.in1k_spark,medium,80.6,86.62,5.01,91.4912,75.8716,89.5064,91.4912,,0.5868627429008484,0.0074265962227045,0.3367607961246577,0.0196397666943205,0.2517438607154926,0.0431713547911799,0.5739898046430509,0.042700318260605,0.6212165078707829,0.0482992091503539,0.8750691557554049,0.0478543600466815,0.8570254793754959,0.0706636891427718,0.0704536757019115,0.0706523294413919,0.0705651451285642,0.0233889774930092,0.0350087289047497,0.0212526609200042,0.0241938964105569,6.690636157989502,6.679070949554443,0.472044050693512,0.4743363261222839,24.12813186645508,24.12845802307129,0.195422425866127,,0.6162016987800598,,0.5361990332603455,,,0.5867851972579956,7.858891487121582,7.82297420501709,0.4455063343048096,0.4491357207298279,24.4527645111084,24.439529418945312,0.3854160606861114,,0.6511353254318237,,0.2969980835914612,,0.813537061214447,0.7979282140731812,0.5426602363586426,,,,0.7529788613319397,0.8438889384269714,0.6165112257003784,,,,1.8851515859365415,1.7129644701523385,5.6954933449074066,5.694577752976186,2.8217035497228258,1.950028050690886,5.678566261574066,5.687550697362274,0.5361990332603455,,0.2969980835914612,,0.3367607961246577,0.2517438607154926,0.5739898046430509,0.6212165078707829,0.8750691557554049,0.8570254793754959,0.0704536757019115,0.0705651451285642,0.0350087289047497,0.0241938964105569,,0.5867851972579956,7.858891487121582,7.82297420501709,0.4455063343048096,0.4491357207298279,24.4527645111084,24.439529418945312,0.3854160606861114,,0.6511353254318237,,0.2969980835914612,,0.7529788613319397,0.8438889384269714,0.6165112257003784,,,,2.8217035497228258,1.950028050690886,5.678566261574066,5.687550697362274,0.2969980835914612,,1.8675272471176534,2.3751418707264262,-2.9433811319580934,86.62\pm{5.01},86.62+-5.01
