serial,dataset_name,method,model_name_extractor,extractor_layer,n_cluster_ratio,acc_max,lr_acc_max,acc_mean,abs_dif_acc_mean,rel_dif_acc_mean,acc_std,abs_dif_acc_std,rel_dif_acc_std,ada_ratio,abs_dif_ada,rel_dif_ada,cva,abs_dif_cva,rel_dif_cva
23,cars,hiresnet50.in1k_spark,,,,92.6129,0.01,88.7402,1.3506,1.5454928275218103,4.6442,-0.029800000000000715,-0.637569533590088,5.233443091312197,-0.11496065095361452,-2.1494385333167143,74.80771326158427,1.4399339854010123,1.9626244648629367
23,cars,hiresnet50.in1k_supcon,,,,94.6648,0.03,92.3828,1.0845000000000056,1.1878643961607231,2.5223,-1.5893000000000002,-38.654051950578854,2.7302923376937263,-1.7731386590268365,-39.37306156834759,84.81582928984695,5.852171167971633,7.411220942853463
23,cars,hiresnet50.in1k_swav,,,,93.9933,0.0001,92.8753,0.34199999999999875,0.36959667492675474,0.6593,-0.006299999999999972,-0.9465144230769189,0.709909062348116,-0.009391173068470149,-1.3055984978277126,90.89727033774189,0.3607764245878826,0.3984872939015651
23,cars,hiresnet50.in21k_miil,,,,93.6451,0.0001,92.6974,0.32210000000000605,0.3486862830215502,0.6466,0.018799999999999928,2.9945842625039707,0.6975160904021132,0.017858228581967617,2.6275321136053233,90.75768174033712,0.2658701146216629,0.29380571550642864
23,cars,hiresnet50.tv2_in1k,,,,93.8316,0.03,93.0071,1.5870999999999924,1.7360533800043672,0.6637,-0.6823000000000001,-50.69093610698366,0.7135715157337429,-0.7587610578997096,-51.53462413911169,91.01607369444146,3.634093010888563,4.1588585912799925
23,cars,hiresnet50.tv_in1k,,,,94.3166,0.01,92.537,1.0470000000000113,1.1443873647393281,2.2136,-0.6425000000000001,-22.49571093449109,2.3921078592034344,-0.7296973498444443,-23.374211425157917,85.89623616861911,2.974654925892821,3.58731090424515
23,cars,hivit_base_patch16_224.dino,,,,89.8271,0.003,61.5393,8.738699999999994,16.55038010931693,35.1378,-4.312899999999999,-10.932378893150183,57.09805594821932,-17.618239925990714,-23.580183840553634,-43.87394074419856,21.67746647343091,-33.06941436277961
23,cars,hivit_base_patch16_224.in1k_mocov3,,,,92.8118,0.01,80.4315,5.4942999999999955,7.331872554619062,21.8599,-10.599900000000002,-32.655469226551,27.17826279933105,-16.137711448098116,-37.25579703209815,14.851852209231607,37.29398996525737,-166.17842012507856
23,cars,hivit_base_patch16_224.mae,,,,93.0481,0.01,81.8337,13.108699999999999,19.074136049472536,21.8161,-12.062800000000003,-35.60564245002052,26.659058588400526,-22.637207966370113,-45.92073507477292,16.385422921538307,49.297000490836666,-149.78619723420212
23,cars,hivit_base_patch16_224.orig_in21k,,,,91.7672,0.03,86.0451,14.0591,19.530325341038534,6.5572,-25.334200000000003,-79.43897100785792,7.620677201298237,-36.681515548478714,-82.79841983366252,66.37346775705333,90.06159717561665,-380.1971678905108
23,cars,hivit_base_patch16_224_miil.in21k,,,,92.0159,0.03,78.0363,7.813299999999998,11.126411574555343,21.3743,-7.109499999999997,-24.959801711850236,27.390190824909222,-13.17167347091576,-32.47304752772795,13.91342733484683,29.141701228218366,-191.36575446612486
23,cars,hivit_base_patch16_clip_224.laion2b,,,,90.7599,5e-06,63.3923,10.0323,18.801161919040478,34.7372,-3.934899999999999,-10.17503574928695,54.79721640027344,-17.676700967652252,-24.39043121943249,-40.81934743633162,21.83689948624383,-34.85191111626549
23,cars,hivit_base_patch16_siglip_224.v2_webli,,,,95.4359,0.003,78.4324,11.952799999999996,17.97965090042659,28.8497,-3.938200000000002,-12.011138255271003,36.78289869632398,-12.53726881665726,-25.420166736776405,-8.116732004873853,23.767224236068586,-74.54289566973156
40,cars_pl,hideit3_base_patch16_224.fb_in1k,hideit3_base_patch16_224.fb_in1k,-1.0,25.0,93.1103,0.03,73.4946,-4.545400000000001,-5.824449000512558,36.1277,8.129399999999997,29.035334288153198,49.15698441044676,13.280174256022576,37.01603960569755,-34.88859194065594,-28.933804007118056,485.8914260264474
40,cars_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,hideit3_base_patch16_224.fb_in22k_ft_in1k,-1.0,25.0,93.6202,0.03,73.665,0.07400000000001228,0.10055577448330949,36.2729,5.310500000000001,17.15144820814924,49.24038786881994,7.166716054222491,17.033730941771527,-35.153780854349534,-15.857473379108313,82.17879715823756
40,cars_pl,hideit_base_patch16_224.fb_in1k,hideit_base_patch16_224.fb_in1k,-1.0,25.0,92.9362,0.03,86.877,6.4469999999999885,8.015665796344633,11.2607,-12.772300000000001,-53.14484250821786,12.961665484793231,-16.91902089987395,-56.621928566392256,53.0948748397726,44.76398301733606,537.3252224543219
40,cars_pl,hiresnet50.a1_in1k,hiresnet50.a1_in1k,-1.0,25.0,92.8616,0.0001,91.2523,0.6711999999999989,0.7409934301968059,1.4332,-0.47120000000000006,-24.74270111321151,1.5705550222657694,-0.5318256404762645,-25.296353315133228,86.9528258447514,2.0847940259309183,2.4565127542743257
40,cars_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,hiresnet50.fb_ssl_yfcc100m_ft_in1k,-1.0,25.0,94.1301,0.03,91.9823,2.580299999999994,2.886177043019165,2.6929,-2.3515000000000006,-46.61604948061217,2.9275749820245505,-2.7148317033132177,-48.11478248046031,83.90377495711022,9.635048231587234,12.973223934746791
40,cars_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,hiresnet50.fb_swsl_ig1b_ft_in1k,-1.0,25.0,94.2918,0.03,90.5087,1.4147000000000105,1.5878734819404343,4.518,-2.1725000000000003,-32.471414692474404,4.991821748406386,-2.5176600790247603,-33.52641549551502,76.95456707778642,7.9320602957809285,11.491991041172755
40,cars_pl,hiresnet50.gluon_in1k,hiresnet50.gluon_in1k,-1.0,25.0,94.1176,0.03,91.8617,1.0686999999999927,1.1770731223772677,2.4976,-0.2541000000000002,-9.234291528873069,2.718923777343297,-0.3118150101052768,-10.288415860734013,84.3687511892847,1.830847191149246,2.218189586193763
40,cars_pl,hiresnet50.in1k_mocov3,hiresnet50.in1k_mocov3,-1.0,25.0,93.5456,0.0001,92.782,0.16039999999999566,0.17317774687545417,0.4993,-0.18359999999999993,-26.88534192414701,0.5381756751761684,-0.19915812438560532,-27.01057845225226,91.28399969662684,0.7112201205111575,0.7852470950319697
40,cars_pl,hiresnet50.in1k_spark,hiresnet50.in1k_spark,-1.0,25.0,92.1278,5e-05,87.7291,0.339500000000001,0.3884901635892612,3.8731,-0.8009000000000004,-17.135216089003002,4.414819720697231,-0.9335840215685804,-17.455376717186173,76.10988987944575,2.742110603262489,3.7374861694261976
40,cars_pl,hiresnet50.in1k_supcon,hiresnet50.in1k_supcon,-1.0,25.0,94.2296,0.03,91.6988,0.40050000000000807,0.4386719139348795,3.1517,-0.9599000000000002,-23.346142620877522,3.4370359557853973,-1.0663950409351655,-23.679613204059827,82.243646787818,3.279988665942682,4.153795231827065
40,cars_pl,hiresnet50.in1k_swav,hiresnet50.in1k_swav,-1.0,25.0,93.7321,0.0001,92.5755,0.04220000000000823,0.04560520374828114,0.6266,-0.038999999999999924,-5.8593749999999885,0.6768447189974741,-0.04245551641911205,-5.902335954960968,90.6957718362264,0.15927792307239486,0.17592676299700782
40,cars_pl,hiresnet50.tv2_in1k,hiresnet50.tv2_in1k,-1.0,25.0,93.9311,0.03,92.8765,1.4564999999999912,1.593196237147223,0.7622,-0.5838000000000001,-43.37295690936107,0.8206346749701849,-0.6516978986632675,-44.26295460236909,90.58995995449436,3.2079792709414647,3.671213728330231
40,cars_pl,hiresnet50.tv_in1k,hiresnet50.tv_in1k,-1.0,25.0,94.2047,0.03,92.3853,0.895300000000006,0.9785768936495858,2.3274,-0.5287000000000002,-18.51125660866217,2.5192582543326827,-0.602546954715196,-19.301234842226663,85.40300862343491,2.481427380708624,2.9924988688349323
40,cars_pl,hivit_base_patch16_224.dino,hivit_base_patch16_224.dino,-1.0,25.0,91.22,0.003,60.8631,8.0625,15.269712844172224,38.7057,-0.7449999999999974,-1.888432904866067,63.5946957805088,-11.121600093701232,-14.885106339352264,-55.25398968851893,10.297417529110547,-15.708919100582094
40,cars_pl,hivit_base_patch16_224.in1k_mocov3,hivit_base_patch16_224.in1k_mocov3,-1.0,25.0,92.5507,0.01,76.3628,1.4255999999999887,1.902392937019249,30.8327,-1.6271000000000022,-5.012661815537995,40.37664868146863,-2.9393255659605373,-6.78577734202755,-16.135423133541153,6.306714622484609,-28.10211171077605
40,cars_pl,hivit_base_patch16_224.mae,hivit_base_patch16_224.mae,-1.0,25.0,92.389,0.01,67.0812,-1.6437999999999988,-2.391851582393596,35.1193,1.240400000000001,3.6612758973874624,52.3534695435405,3.057202988769859,6.201692749638864,-38.27681317436986,-5.365235605071504,16.301970313560652
40,cars_pl,hivit_base_patch16_224.orig_in21k,hivit_base_patch16_224.orig_in21k,-1.0,25.0,91.6553,0.03,84.9286,12.942599999999999,17.97932931403328,9.9694,-21.922,-68.73953479621466,11.73861571968791,-32.563577030089036,-73.50330764441222,55.02029562438501,78.70842504294833,-332.2694825420368
40,cars_pl,hivit_base_patch16_224_miil.in21k,hivit_base_patch16_224_miil.in21k,-1.0,25.0,91.9164,0.01,76.3873,6.164299999999997,8.778178089799635,27.058,-1.4257999999999988,-5.00565233571363,35.42214291489875,-5.1397213809262325,-12.67131447273064,-4.786753217925849,10.441520675445688,-68.5666724184059
40,cars_pl,hivit_base_patch16_clip_224.laion2b,hivit_base_patch16_clip_224.laion2b,-1.0,25.0,91.0708,1e-05,62.3321,8.972099999999998,16.814280359820085,35.2481,-3.4239999999999995,-8.853928284215234,56.54884403045944,-15.925073337466252,-21.973523601077076,-43.412154735546544,19.244092187028905,-30.7137646000548
40,cars_pl,hivit_base_patch16_siglip_224.v2_webli,hivit_base_patch16_siglip_224.v2_webli,-1.0,25.0,95.1872,0.003,68.2723,1.7926999999999964,2.696616706478373,36.009,3.2211,9.824050945623233,52.743224975192206,3.423057462210963,6.940482230337117,-39.7547512941422,-7.870795053199764,24.685754157110573
40,cars_pl,hideit3_base_patch16_224.fb_in1k,hideit3_base_patch16_224.fb_in1k,-1.0,50.0,93.4461,0.01,82.6569,4.616899999999987,5.91606868272679,24.7958,-3.2025000000000006,-11.438194461806612,29.99847914563168,-5.878331008792504,-16.38476493169394,8.269465719695347,14.224253653233234,-238.87086848418215
