serial,setting,dataset_name,method,seed,img_per_class,acc_mean,acc_std,acc_max,lr_acc_max,acc_min,ada_ratio,cva,acc_mean_std_latex,acc_mean_std
102,,aircraft_baseline,hideit_base_patch16_224.fb_in1k,0,5.0,31.3621,10.1552,42.51425142514251,0.0001,8.64086408640864,32.3805333128114,-30.14187555965475,31.3621\pm{10.1552},31.3621+-10.1552
102,,aircraft_baseline,hivit_base_patch16_224_miil.in21k,0,1.0,5.1935,0.9824,6.510651065106511,0.1,3.72037203720372,18.915619971075774,-2.7580029514982574,5.1935\pm{0.9824},5.1935+-0.9824
102,,aircraft_baseline,hivit_base_patch16_224_miil.in21k,0,3.0,11.8332,2.5553,15.66156615661566,0.1,7.800780078007801,21.594007229708044,-7.449835311498468,11.8332\pm{2.5553},11.8332+-2.5553
102,,aircraft_baseline,hivit_base_patch16_224_miil.in21k,0,5.0,18.2298,3.7116,24.152415241524157,0.03,13.231323132313232,20.360059257755868,-10.931207692762193,18.2298\pm{3.7116},18.2298+-3.7116
102,,cars_baseline,hivit_base_patch16_224_miil.in21k,0,1.0,3.1762,0.4572,3.793060564606392,0.1,2.499689093396344,14.394719238995657,-1.2276774663488164,3.1762\pm{0.4572},3.1762+-0.4572
102,,cub_baseline,hivit_base_patch16_224_miil.in21k,0,1.0,8.0929,2.0634,11.27027959958578,0.1,4.936140835346911,25.496146326073315,-5.935136748145433,8.0929\pm{2.0634},8.0929+-2.0634
102,,cub_baseline,hivit_base_patch16_224_miil.in21k,0,3.0,28.4277,15.0246,58.54332067656196,0.1,8.95754228512254,52.851900592930804,-44.545194559802304,28.4277\pm{15.0246},28.4277+-15.0246
102,,aircraft_baseline,hideit3_base_patch16_224.fb_in1k,0,1.0,11.4431,2.2413,14.131413141314132,0.0005,6.0006000600060005,19.58643678324655,-6.528048313652894,11.4431\pm{2.2413},11.4431+-2.2413
102,,aircraft_baseline,hideit3_base_patch16_224.fb_in1k,0,3.0,26.6157,8.5284,33.39333933393339,0.0001,5.6105610561056105,32.042706317914494,-25.264707747461667,26.6157\pm{8.5284},26.6157+-8.5284
102,,aircraft_baseline,hideit3_base_patch16_224.fb_in1k,0,5.0,37.5488,13.2534,47.43474347434744,0.03,5.9705970597059705,35.29652675100014,-39.40725366037179,37.5488\pm{13.2534},37.5488+-13.2534
102,,cars_baseline,hideit3_base_patch16_224.fb_in1k,0,1.0,10.2724,3.0869,13.10782241014799,0.03,2.648924263151349,30.050833486749585,-8.960275818865306,10.2724\pm{3.0869},10.2724+-3.0869
102,,cub_baseline,hideit3_base_patch16_224.fb_in1k,0,1.0,22.3852,7.4484,30.47980669658267,0.1,5.5402140144977565,33.273586452219654,-22.012366808171397,22.3852\pm{7.4484},22.3852+-7.4484
102,,cub_baseline,hideit3_base_patch16_224.fb_in1k,0,3.0,46.6189,17.6405,59.33724542630307,0.03,6.247842595788747,37.839896135648424,-52.54324935690377,46.6189\pm{17.6405},46.6189+-17.6405
102,,aircraft_baseline,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,1.0,10.5101,2.2244,12.931293129312932,0.1,5.550555055505551,21.164596936881082,-6.461583829901616,10.5101\pm{2.2244},10.5101+-2.2244
102,,aircraft_baseline,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,3.0,26.4986,9.0384,36.453645364536456,0.0001,5.2505250525052505,34.10899596622053,-26.774180280991235,26.4986\pm{9.0384},26.4986+-9.0384
102,,aircraft_baseline,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,5.0,37.5188,12.9362,49.11491149114912,0.0001,6.330633063306331,34.479255584300866,-38.46376649741373,37.5188\pm{12.9362},37.5188+-12.9362
102,,cars_baseline,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,1.0,9.2501,3.0045,12.175102599179208,0.03,2.6986693197363514,32.48106346323629,-8.688775363609828,9.2501\pm{3.0045},9.2501+-3.0045
102,,cub_baseline,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,1.0,32.5095,13.7315,48.75733517431826,0.1,5.850880220918191,42.238297398617846,-40.7719855003165,32.5095\pm{13.7315},32.5095+-13.7315
102,,cub_baseline,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,3.0,57.6746,25.2362,74.87055574732481,0.03,5.626510182947877,43.75619312211215,-75.27107390743512,57.6746\pm{25.2362},57.6746+-25.2362
102,,aircraft_baseline,hivit_base_patch16_224.in1k_mocov3,0,1.0,7.6598,1.3308,9.78097809780978,0.001,5.670567056705671,17.373582737367922,-3.8185915109251787,7.6598\pm{1.3308},7.6598+-1.3308
102,,aircraft_baseline,hivit_base_patch16_224.in1k_mocov3,0,3.0,19.3039,4.4433,26.04260426042604,0.0001,10.231023102310232,23.017635173548285,-13.099748464340992,19.3039\pm{4.4433},19.3039+-4.4433
102,,aircraft_baseline,hivit_base_patch16_224.in1k_mocov3,0,5.0,27.2937,11.3766,39.12391239123912,0.0001,4.41044104410441,41.68217671354987,-33.71303975970187,27.2937\pm{11.3766},27.2937+-11.3766
102,,aircraft_baseline,hivit_base_patch16_224.dino,0,1.0,9.661,2.8596,12.84128412841284,0.0001,3.5103510351035103,29.599023188252637,-8.28266455355163,9.661\pm{2.8596},9.661+-2.8596
102,,aircraft_baseline,hivit_base_patch16_224.dino,0,3.0,19.601,11.1748,32.553255325532554,5e-05,3.4803480348034803,57.011727960701094,-32.9544208632607,19.601\pm{11.1748},19.601+-11.1748
102,,aircraft_baseline,hivit_base_patch16_224.dino,0,5.0,26.3156,15.6441,41.07410741074107,0.0001,3.3903390339033903,59.44795741264035,-46.337836759471124,26.3156\pm{15.6441},26.3156+-15.6441
102,,aircraft_baseline,hivit_base_patch16_clip_224.laion2b,0,1.0,6.7837,4.4284,13.2013201320132,0.0001,2.7902790279027903,65.28002680609607,-12.63236090282862,6.7837\pm{4.4284},6.7837+-4.4284
102,,aircraft_baseline,hivit_base_patch16_clip_224.laion2b,0,3.0,16.5497,13.9978,37.86378637863786,5e-05,2.9702970297029703,84.58061980881462,-41.14759604002359,16.5497\pm{13.9978},16.5497+-13.9978
102,,aircraft_baseline,hivit_base_patch16_clip_224.laion2b,0,5.0,20.072,17.9952,47.67476747674768,5e-06,1.32013201320132,89.65340155789772,-53.08917763359615,20.072\pm{17.9952},20.072+-17.9952
102,,cars_baseline,hivit_base_patch16_clip_224.laion2b,0,1.0,8.3982,8.156,19.72391493595324,5e-05,1.2933714712100486,97.11599901068072,-23.49685423644935,8.3982\pm{8.156},8.3982+-8.156
102,,cub_baseline,hivit_base_patch16_clip_224.laion2b,0,1.0,7.3352,6.4486,17.966862271315154,0.0001,2.122885743872972,87.91271754087113,-18.4665260632193,7.3352\pm{6.4486},7.3352+-6.4486
102,,aircraft_baseline,hivit_base_patch16_siglip_224.v2_webli,0,1.0,6.2226,1.8592,9.030903090309032,0.03,3.2703270327032703,29.877675546981497,-5.278747914596758,6.2226\pm{1.8592},6.2226+-1.8592
102,,aircraft_baseline,hivit_base_patch16_siglip_224.v2_webli,0,3.0,15.8596,9.2989,29.402940294029403,5e-05,3.5703570357035703,58.63267543730295,-27.31037192803772,15.8596\pm{9.2989},15.8596+-9.2989
102,,aircraft_baseline,hivit_base_patch16_siglip_224.v2_webli,0,5.0,29.682,19.1839,56.04560456045605,0.01,3.66036603660366,64.63153008942926,-56.905415317892725,29.682\pm{19.1839},29.682+-19.1839
102,,aircraft_baseline,hivit_base_patch16_224.mae,0,1.0,4.3714,1.4507,7.470747074707471,0.0005,2.9702970297029703,33.18509714481494,-4.020146016850263,4.3714\pm{1.4507},4.3714+-1.4507
102,,aircraft_baseline,hivit_base_patch16_224.mae,0,3.0,12.5053,5.9818,23.73237323732373,0.0001,5.190519051905191,47.83456483040983,-17.467150860530122,12.5053\pm{5.9818},12.5053+-5.9818
102,,aircraft_baseline,hivit_base_patch16_224.mae,0,5.0,19.3339,11.9468,40.26402640264026,0.0001,4.950495049504951,61.79173526501208,-35.22240146352791,19.3339\pm{11.9468},19.3339+-11.9468
102,,cars_baseline,hivit_base_patch16_224.mae,0,1.0,3.1078,0.7409,4.153712224847656,0.0005,2.226091282178833,23.840384509104243,-1.9843465922271335,3.1078\pm{0.7409},3.1078+-0.7409
102,,cub_baseline,hivit_base_patch16_224.mae,0,1.0,4.534,1.3324,7.145322747670003,0.0005,2.865032792544011,29.38755547188066,-3.703420349214426,4.534\pm{1.3324},4.534+-1.3324
103,,aircraft,hiresnet50.tv_in1k,0,1.0,19.099,2.5106,22.181448914122186,0.0001,13.734450368113734,13.14533991919914,-7.4004268173378565,19.099\pm{2.5106},19.099+-2.5106
103,,aircraft,hiresnet50.tv_in1k,0,3.0,41.8417,4.3339,47.58475847584759,0.0001,32.15167670613216,10.35780069591854,-12.898068707485512,41.8417\pm{4.3339},41.8417+-4.3339
103,,aircraft,hiresnet50.tv_in1k,0,5.0,54.2048,4.5091,59.32054743935932,0.0001,43.04276581504305,8.318593716684376,-13.444046595377358,54.2048\pm{4.5091},54.2048+-4.5091
103,,aircraft,hiresnet50.tv2_in1k,0,1.0,19.222,2.2305,22.601490918322604,0.0001,15.089201227815089,11.603953667176087,-6.575496079738229,19.222\pm{2.2305},19.222+-2.2305
103,,aircraft,hiresnet50.tv2_in1k,0,3.0,42.0693,3.4307,47.974797479747984,0.0001,36.06129843753606,8.154770679418387,-10.210413166886786,42.0693\pm{3.4307},42.0693+-3.4307
103,,aircraft,hiresnet50.tv2_in1k,0,5.0,54.7326,2.5978,58.60278335525861,0.0001,50.04962034665005,4.746355671933896,-7.7459518968207535,54.7326\pm{2.5978},54.7326+-2.5978
103,,aircraft,hiresnet50.gluon_in1k,0,1.0,19.8777,2.9131,23.73929700662374,0.0001,14.659927531214665,14.655270519008592,-8.592830658800583,19.8777\pm{2.9131},19.8777+-2.9131
103,,aircraft,hiresnet50.gluon_in1k,0,3.0,42.9241,4.2104,47.82016663204782,5e-05,33.84569226153385,9.808817220460805,-12.5329627144853,42.9241\pm{4.2104},42.9241+-4.2104
103,,aircraft,hiresnet50.gluon_in1k,0,5.0,54.8743,3.1198,58.67894481755868,0.03,48.08557778854809,5.685436610963209,-9.302681989257447,54.8743\pm{3.1198},54.8743+-3.1198
103,,aircraft,hiresnet50.in21k_miil,0,1.0,20.0895,2.2934,22.54840868702255,0.0001,15.936209005515938,11.41611090785734,-6.766173932708798,20.0895\pm{2.2934},20.0895+-2.2934
103,,aircraft,hiresnet50.in21k_miil,0,3.0,41.1117,3.8985,45.72226453414572,0.001,34.62115442313463,9.482585480695144,-11.600537985341692,41.1117\pm{3.8985},41.1117+-3.8985
103,,aircraft,hiresnet50.in21k_miil,0,5.0,53.4273,3.3341,58.000415426158,0.0005,47.66784370744767,6.2404271857612565,-9.939864587574654,53.4273\pm{3.3341},53.4273+-3.3341
103,,aircraft,hiresnet50.a1_in1k,0,1.0,16.8808,3.8657,21.28135890512128,0.0005,10.551824413210552,22.899979997180665,-11.368128476243562,16.8808\pm{3.8657},16.8808+-3.8657
103,,aircraft,hiresnet50.a1_in1k,0,3.0,36.6505,6.4126,44.38136121304439,0.0005,24.997115096125,17.496745700563267,-19.062972773462754,36.6505\pm{6.4126},36.6505+-6.4126
103,,aircraft,hiresnet50.a1_in1k,0,5.0,47.3833,6.4149,55.59094370975559,0.001,35.66433566433567,13.538292572237998,-19.10927700039039,47.3833\pm{6.4149},47.3833+-6.4149
103,,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,0,1.0,24.2563,4.709,29.232153984629235,5e-05,15.442313462115443,19.413447633729234,-13.932801383975264,24.2563\pm{4.709},24.2563+-4.709
103,,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,0,3.0,49.4879,7.4453,55.94174802095594,0.0001,32.38708486233239,15.044624766647402,-22.18534763319717,49.4879\pm{7.4453},49.4879+-7.4453
103,,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,0,5.0,59.1761,8.9085,65.45269911606546,0.01,35.973597359735976,15.054145735760043,-26.57481465447386,59.1761\pm{8.9085},59.1761+-8.9085
103,,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,1.0,22.2431,3.668,26.16723210782617,5e-05,14.890719841214892,16.490317555481624,-10.838955683717167,22.2431\pm{3.668},22.2431+-3.668
103,,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,3.0,46.2409,6.0153,52.35754344665236,0.0001,33.24101640933324,13.008522880180774,-17.915671322499026,46.2409\pm{6.0153},46.2409+-6.0153
103,,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,5.0,56.9018,6.5506,63.366336633663366,0.03,40.63560202174064,11.512138920337502,-19.536736609891076,56.9018\pm{6.5506},56.9018+-6.5506
103,,aircraft,hiresnet50.in1k_supcon,0,1.0,21.7074,3.4353,25.03404186572504,5e-05,14.502988760414503,15.825414095349416,-10.14760439364586,21.7074\pm{3.4353},21.7074+-3.4353
103,,aircraft,hiresnet50.in1k_supcon,0,3.0,46.2882,5.6979,51.45745343765146,0.0001,32.772508020032774,12.30959171764392,-16.970557299427455,46.2882\pm{5.6979},46.2882+-5.6979
103,,aircraft,hiresnet50.in1k_supcon,0,5.0,57.347,6.0189,62.618569549262624,5e-05,41.92111518844192,10.495512403160772,-17.951642718694874,57.347\pm{6.0189},57.347+-6.0189
103,,aircraft,hiresnet50.in1k_swav,0,1.0,17.8659,2.182,20.582058205820587,0.0001,14.14987652611415,12.213143372050208,-6.423819141463177,17.8659\pm{2.182},17.8659+-2.182
103,,aircraft,hiresnet50.in1k_swav,0,3.0,39.8955,3.4624,44.77140021694478,0.0005,33.34256502573335,8.678626831626044,-10.30034569869456,39.8955\pm{3.4624},39.8955+-3.4624
103,,aircraft,hiresnet50.in1k_swav,0,5.0,52.8581,3.8859,57.33111772715733,0.0005,45.560709917145566,7.351620848757923,-11.584272141371716,52.8581\pm{3.8859},52.8581+-3.8859
103,,aircraft,hiresnet50.in1k_mocov3,0,1.0,19.7694,2.2689,22.18606476032219,0.0005,16.01929423711602,11.476830303710592,-6.691946416796348,19.7694\pm{2.2689},19.7694+-2.2689
103,,aircraft,hiresnet50.in1k_mocov3,0,3.0,42.8567,3.0079,47.06778370144707,0.0005,37.62837822243763,7.018561211282794,-8.953595496853087,42.8567\pm{3.0079},42.8567+-3.0079
103,,aircraft,hiresnet50.in1k_mocov3,0,5.0,54.4162,2.9167,59.07590759075908,0.0005,49.14953033764915,5.360000150266948,-8.696526948784259,54.4162\pm{2.9167},54.4162+-2.9167
103,,aircraft,hiresnet50.in1k_spark,0,1.0,10.9666,2.6277,15.227676613815229,0.0001,7.092247686307092,23.961234179695133,-7.6435557293556755,10.9666\pm{2.6277},10.9666+-2.6277
103,,aircraft,hiresnet50.in1k_spark,0,3.0,25.2069,8.5001,37.73223476193773,5e-05,14.74070483971474,33.721418784512,-25.163164114624006,25.2069\pm{8.5001},25.2069+-8.5001
103,,aircraft,hiresnet50.in1k_spark,0,5.0,36.164,10.7524,50.686607122250685,5e-05,22.654573149622657,29.73235152928153,-31.959900211639052,36.164\pm{10.7524},36.164+-10.7524
103,,aircraft,hivit_base_patch16_224.orig_in21k,0,1.0,11.9343,2.1372,14.604537376814603,0.1,8.107733850308108,17.908477953885246,-6.232653744281725,11.9343\pm{2.1372},11.9343+-2.1372
103,,aircraft,hivit_base_patch16_224.orig_in21k,0,3.0,22.3811,4.7662,27.39043135082739,0.03,12.866671282512868,21.29547001033982,-14.085516561079906,22.3811\pm{4.7662},22.3811+-4.7662
103,,aircraft,hivit_base_patch16_224.orig_in21k,0,5.0,32.0787,7.9502,40.70253179164071,0.0001,18.521082877518523,24.783528747281398,-23.602900672505243,32.0787\pm{7.9502},32.0787+-7.9502
103,,aircraft,hideit_base_patch16_224.fb_in1k,0,1.0,12.637,2.2248,15.054582381315056,0.1,7.943871310207944,17.605212369196064,-6.498277331928967,12.637\pm{2.2248},12.637+-2.2248
103,,aircraft,hideit_base_patch16_224.fb_in1k,0,3.0,26.7419,6.0642,33.78107041473378,0.0001,15.41923423111542,22.676642600774013,-17.96573221105994,26.7419\pm{6.0642},26.7419+-6.0642
103,,aircraft,hideit_base_patch16_224.fb_in1k,0,5.0,38.8373,10.7621,47.762468554547766,5e-05,14.071407140714072,27.710816146377315,-32.00926391829862,38.8373\pm{10.7621},38.8373+-10.7621
103,,aircraft,hivit_base_patch16_224_miil.in21k,0,1.0,8.5996,1.1583,10.44104410441044,0.1,6.861455376306862,13.469831224062542,-3.340337215279934,8.5996\pm{1.1583},8.5996+-1.1583
103,,aircraft,hivit_base_patch16_224_miil.in21k,0,3.0,15.9353,2.8976,19.41194119411941,0.0001,11.294975651411296,18.183620920626467,-8.510999698053826,15.9353\pm{2.8976},15.9353+-2.8976
103,,aircraft,hivit_base_patch16_224_miil.in21k,0,5.0,23.8351,5.3788,30.1968658404302,0.03,17.286344019017285,22.566669182627454,-15.910681434157594,23.8351\pm{5.3788},23.8351+-5.3788
103,,aircraft,hideit3_base_patch16_224.fb_in1k,0,1.0,15.2971,2.8206,18.11488841191812,0.0001,8.564702624108564,18.43868685483086,-8.277391179122148,15.2971\pm{2.8206},15.2971+-2.8206
103,,aircraft,hideit3_base_patch16_224.fb_in1k,0,3.0,32.8863,10.1444,41.50799695354152,0.03,9.471716402409472,30.84680201307435,-30.124637008249806,32.8863\pm{10.1444},32.8863+-10.1444
103,,aircraft,hideit3_base_patch16_224.fb_in1k,0,5.0,43.7626,14.4606,55.22859978305523,5e-05,8.405455930208406,33.043315854788794,-43.051416243025166,43.7626\pm{14.4606},43.7626+-14.4606
103,,aircraft,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,1.0,14.9126,3.4783,18.041034872718043,0.0001,7.671536384407672,23.324204415535917,-10.201525443969363,14.9126\pm{3.4783},14.9126+-3.4783
103,,aircraft,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,3.0,32.1752,10.3917,42.34577303884235,0.0001,9.143991322209144,32.29718698920067,-30.85209863165506,32.1752\pm{10.3917},32.1752+-10.3917
103,,aircraft,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,5.0,44.3585,15.0456,56.246393870156254,0.03,9.427865863509428,33.918230788283346,-44.79768590328415,44.3585\pm{15.0456},44.3585+-15.0456
103,,aircraft,hivit_base_patch16_224.in1k_mocov3,0,1.0,11.568,1.5621,13.535968981513538,0.0001,9.305545939209306,13.503595321986598,-4.551252964068331,11.568\pm{1.5621},11.568+-1.5621
103,,aircraft,hivit_base_patch16_224.in1k_mocov3,0,3.0,24.6325,5.3904,34.13187472593413,0.0001,14.509912529714512,21.883357943405237,-15.952396727978817,24.6325\pm{5.3904},24.6325+-5.3904
103,,aircraft,hivit_base_patch16_224.in1k_mocov3,0,5.0,35.0144,9.5039,46.377714694546384,5e-05,13.66059682891366,27.142861472345924,-28.240321613175805,35.0144\pm{9.5039},35.0144+-9.5039
103,,aircraft,hivit_base_patch16_224.dino,0,1.0,11.9322,3.1751,15.74926723441575,5e-05,6.60989175840661,26.609212136095028,-9.259095697293409,11.9322\pm{3.1751},11.9322+-3.1751
103,,aircraft,hivit_base_patch16_224.dino,0,3.0,23.8108,11.1811,38.65078815573865,5e-05,6.210621062106212,46.957884979164966,-33.073625424254246,23.8108\pm{11.1811},23.8108+-11.1811
103,,aircraft,hivit_base_patch16_224.dino,0,5.0,28.6875,18.0651,50.1996353481502,1e-05,7.747697846707748,62.971957954231804,-53.56549175959092,28.6875\pm{18.0651},28.6875+-18.0651
103,,aircraft,hivit_base_patch16_clip_224.laion2b,0,1.0,11.2887,5.9146,19.50887396431951,5e-05,4.821251355904822,52.393481066499156,-17.219763447353937,11.2887\pm{5.9146},11.2887+-5.9146
103,,aircraft,hivit_base_patch16_clip_224.laion2b,0,3.0,21.7046,15.4742,44.52214452214453,1e-05,6.494495603406495,71.29465862524779,-45.709783288100525,21.7046\pm{15.4742},21.7046+-15.4742
103,,aircraft,hivit_base_patch16_clip_224.laion2b,0,5.0,24.6505,19.4246,55.3024533222553,1e-05,5.785963211705786,78.80027733983081,-57.48590169321285,24.6505\pm{19.4246},24.6505+-19.4246
103,,aircraft,hivit_base_patch16_siglip_224.v2_webli,0,1.0,10.298,2.3833,13.372106441413372,0.0001,6.125227907406126,23.14298240342325,-6.918330439351114,10.298\pm{2.3833},10.298+-2.3833
103,,aircraft,hivit_base_patch16_siglip_224.v2_webli,0,3.0,23.7372,11.7188,42.26730365344227,0.03,6.517574834406518,49.3689906453691,-34.66278767345947,23.7372\pm{11.7188},23.7372+-11.7188
103,,aircraft,hivit_base_patch16_siglip_224.v2_webli,0,5.0,34.7744,20.6898,63.71483302176371,0.01,7.52844515220753,59.49708267002046,-61.47429064406532,34.7744\pm{20.6898},34.7744+-20.6898
103,,aircraft,hivit_base_patch16_224.mae,0,1.0,7.6309,1.5519,10.182556717210185,0.1,5.857508827805858,20.337143456044505,-4.452360139424568,7.6309\pm{1.5519},7.6309+-1.5519
103,,aircraft,hivit_base_patch16_224.mae,0,3.0,17.7809,7.2714,29.882988298829886,0.0001,8.363913314408364,40.89461078417566,-21.405382623344604,17.7809\pm{7.2714},17.7809+-7.2714
103,,aircraft,hivit_base_patch16_224.mae,0,5.0,24.9207,14.1094,44.87294883334488,5e-05,8.313139006208313,56.617016509685435,-41.761939131443505,24.9207\pm{14.1094},24.9207+-14.1094
103,,cars,hiresnet50.tv_in1k,0,1.0,12.8796,2.7873,16.41156147912679,0.0001,7.250099338451411,21.641037379413135,-8.14543975938247,12.8796\pm{2.7873},12.8796+-2.7873
103,,cars,hiresnet50.tv2_in1k,0,1.0,11.9646,1.778,14.72302013158174,5e-05,9.050991716234783,14.860228897895714,-5.18528057642756,11.9646\pm{1.778},11.9646+-1.778
103,,cars,hiresnet50.gluon_in1k,0,1.0,13.6234,2.7908,17.144148434395674,0.0001,8.465031348485354,20.48499377646069,-8.167404008118599,13.6234\pm{2.7908},13.6234+-2.7908
103,,cars,hiresnet50.in21k_miil,0,1.0,12.4773,1.7796,14.761906206302456,0.0005,9.052205010297833,14.262524188709419,-5.196125757679651,12.4773\pm{1.7796},12.4773+-1.7796
103,,cars,hiresnet50.a1_in1k,0,1.0,11.2227,2.5065,14.939107804210735,0.0005,7.880344939502124,22.334017623131803,-7.296089133428422,11.2227\pm{2.5065},11.2227+-2.5065
103,,cars,hiresnet50.fb_swsl_ig1b_ft_in1k,0,1.0,16.8851,4.8724,21.706437434975022,5e-05,7.575990123786326,28.8564211644885,-14.328746035246727,16.8851\pm{4.8724},16.8851+-4.8724
103,,cars,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,1.0,14.5089,3.608,18.313581917065285,5e-05,7.707086547298752,24.867589394074415,-10.57538174633332,14.5089\pm{3.608},14.5089+-3.608
103,,cars,hiresnet50.in1k_supcon,0,1.0,15.2733,4.0084,18.872789150724486,0.03,7.220676957422478,26.244822568194575,-11.762867843543335,15.2733\pm{4.0084},15.2733+-4.0084
103,,cars,hiresnet50.in1k_swav,0,1.0,11.0894,1.3755,12.9825497981382,0.0001,8.805845650795769,12.40416639909608,-4.0025826187346905,11.0894\pm{1.3755},11.0894+-1.3755
103,,cars,hiresnet50.in1k_mocov3,0,1.0,13.479,1.4488,15.618673808924385,0.0001,11.213567054213012,10.74844840156971,-4.2388771384154635,13.479\pm{1.4488},13.479+-1.4488
103,,cars,hiresnet50.in1k_spark,0,1.0,6.3109,1.983,9.45119676293144,5e-05,3.937017905187135,31.422025476014742,-5.634858099286216,6.3109\pm{1.983},6.3109+-1.983
103,,cars,hivit_base_patch16_224.orig_in21k,0,1.0,8.6347,2.6098,12.088776726593284,0.03,3.731728549719274,30.224638065986802,-7.527189131097323,8.6347\pm{2.6098},8.6347+-2.6098
103,,cars,hideit_base_patch16_224.fb_in1k,0,1.0,9.7689,2.902,13.00790764405592,0.01,3.889578107321926,29.7062687794053,-8.408873248587183,9.7689\pm{2.902},9.7689+-2.902
103,,cars,hivit_base_patch16_224_miil.in21k,0,1.0,4.6445,0.4639,5.345470318277365,0.0001,4.092622868773147,9.987431600807291,-1.291726824950526,4.6445\pm{0.4639},4.6445+-0.4639
103,,cars,hideit3_base_patch16_224.fb_in1k,0,1.0,12.7986,4.2705,16.70542130119722,0.01,4.253323667423964,33.36663920788883,-12.477736097489993,12.7986\pm{4.2705},12.7986+-4.2705
103,,cars,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,1.0,12.2259,3.9584,16.04824057194682,0.03,4.472747898726344,32.377069214679445,-11.551349612896733,12.2259\pm{3.9584},12.2259+-3.9584
103,,cars,hivit_base_patch16_224.in1k_mocov3,0,1.0,7.1741,1.3952,8.81257943284569,0.0001,4.037660647717035,19.44736734779863,-3.991042712154256,7.1741\pm{1.3952},7.1741+-1.3952
103,,cars,hivit_base_patch16_224.dino,0,1.0,6.8308,3.2646,10.710414006266664,5e-05,2.4727539651966595,47.791554181620576,-9.31574276134361,6.8308\pm{3.2646},6.8308+-3.2646
103,,cars,hivit_base_patch16_clip_224.laion2b,0,1.0,9.1309,8.0002,20.426230204349057,5e-05,2.2200854765667417,87.6160543840847,-23.124368013680836,9.1309\pm{8.0002},9.1309+-8.0002
103,,cars,hivit_base_patch16_siglip_224.v2_webli,0,1.0,7.6314,4.1696,13.556316560553991,0.03,2.135094227450171,54.63692320479135,-11.962378973144022,7.6314\pm{4.1696},7.6314+-4.1696
103,,cars,hivit_base_patch16_224.mae,0,1.0,5.0527,1.0764,6.966249192401139,0.0001,3.611491108071135,21.30381865047464,-3.0161942581096386,5.0527\pm{1.0764},5.0527+-1.0764
103,,cub,hiresnet50.tv_in1k,0,1.0,20.5052,4.2039,24.4702711725421,5e-05,11.76674591328896,20.50140106589023,-12.406536676387718,20.5052\pm{4.2039},20.5052+-4.2039
103,,cub,hiresnet50.tv_in1k,0,3.0,47.493,12.5387,56.28730384840397,5e-05,20.523740764689396,26.401137449046963,-37.35203563598321,47.493\pm{12.5387},47.493+-12.5387
103,,cub,hiresnet50.tv2_in1k,0,1.0,20.3657,3.6182,26.128778192107426,5e-05,14.64563471034468,17.76629579700293,-10.677029235772899,20.3657\pm{3.6182},20.3657+-3.6182
103,,cub,hiresnet50.tv2_in1k,0,3.0,49.5706,7.4088,57.50428239671604,5e-05,35.33589061697304,14.945897047451853,-22.076868809436085,49.5706\pm{7.4088},49.5706+-7.4088
103,,cub,hiresnet50.gluon_in1k,0,1.0,22.6771,5.4194,28.844311988604048,5e-05,12.409713140191975,23.89806810637876,-16.019152028882456,22.6771\pm{5.4194},22.6771+-5.4194
103,,cub,hiresnet50.gluon_in1k,0,3.0,49.7306,11.562,57.85432882648555,0.01,25.05813849846287,23.2492211721871,-34.4534068255704,49.7306\pm{11.562},49.7306+-11.562
103,,cub,hiresnet50.in21k_miil,0,1.0,34.0953,5.9048,41.621492850787845,5e-05,21.944264829571143,17.318469507311534,-17.541150940071365,34.0953\pm{5.9048},34.0953+-5.9048
103,,cub,hiresnet50.in21k_miil,0,3.0,61.3541,8.0575,68.62506300025444,0.03,47.65282524742286,13.132758488531518,-24.041120825012566,61.3541\pm{8.0575},61.3541+-8.0575
103,,cub,hiresnet50.a1_in1k,0,1.0,20.113,3.1184,23.853638457137947,0.0005,14.772526541136129,15.504172336080138,-9.20002617958569,20.113\pm{3.1184},20.113+-3.1184
103,,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,0,1.0,25.125,7.0318,31.790860222895304,0.01,12.544545839066153,27.987450156966666,-20.815655679047303,25.125\pm{7.0318},25.125+-7.0318
103,,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,1.0,24.527,6.6242,30.224969654539827,0.01,11.28008414078997,27.007922361293318,-19.602659327808915,24.527\pm{6.6242},24.527+-6.6242
