serial,dataset_name,method,model_name_extractor,extractor_layer,n_cluster_ratio,acc_max,lr_acc_max,acc_mean,abs_dif_acc_mean,rel_dif_acc_mean,acc_std,abs_dif_acc_std,rel_dif_acc_std,ada_ratio,abs_dif_ada,rel_dif_ada,cva,abs_dif_cva,rel_dif_cva
32,aircraft_baseline,hiresnet50.in21k_miil,,,,92.9793,0.0001,90.7921,0.0,0.0,1.5445,0.0,0.0,1.7010884290514487,0.0,0.0,-4.61634981783489,0.0,0.0
23,aircraft,hiresnet50.in21k_miil,,,,93.1893,0.0001,91.5572,0.7650999999999897,0.8426944635050733,1.0687,-0.4758,-30.80608611201036,1.1671961152822443,-0.5338923137692044,-31.385335685747414,-3.194282883195424,1.4220669346394659,-30.80500808551004
40,aircraft_pl,hiresnet50.in21k_miil,hiresnet50.in21k_miil,-1.0,25.0,92.1392,0.0005,90.8161,0.02400000000000091,0.026434017937685007,1.2859,-0.25859999999999994,-16.743282615733243,1.4159642522032443,-0.28512417684820446,-16.761278954039664,-3.843610041634869,0.7727397762000212,-16.73919453015896
40,aircraft_pl,hiresnet50.in21k_miil,hiresnet50.in21k_miil,-1.0,50.0,92.5293,0.0001,91.1521,0.35999999999999943,0.39651026906525944,1.261,-0.2835000000000001,-18.35545483975397,1.3833706811301436,-0.31771774792130514,-18.677321090148684,-3.769080988103192,0.8472688297316981,-18.35365306282345
40,aircraft_pl,hiresnet50.in21k_miil,hiresnet50.in21k_miil,-1.0,70.0,92.6793,0.0001,91.1011,0.3089999999999975,0.3403379809476788,1.2725,-0.272,-17.61087730657171,1.3967539984709434,-0.30433443058050536,-17.890570847642916,-3.803407230718329,0.8129425871165612,-17.61007330891225
